topic,premise,correct_ending,incorrect_ending
Death,"Dina budaya Sunda, aya tradisi nyebarkeun sangu katut lauk nalika aya nu tilar dunya. Sangu katut lauk ieu disebarkeun ka tatangga jeung dulur deukeut. Ieu tradisi disebut ""nyadiakeun dahareun keur arwah"". Tujuanna pikeun ngalap berkah sarta doa pikeun almarhum.",Tradisi ieu ngawujudkeun rasa silih asih jeung silih hormat antawis warga,Dahareun nu disebarkeun kudu dimakan ku nu datang sagemblengna
Death,"Dina budaya Sunda, warisan biasana dibagi saimbang antara anak-anak. Aya aturan adat nu kudu diiringan pikeun ngabagi warisan ieu. Pikeun ngabagi warisan, kulawarga biasana ngumpulkeun sadayana ahli waris. Proses ieu dilakukeun kalayan musyawarah sarta mufakat.",Warisan dibagi sacara adil supaya teu aya sengketa di antara ahli waris,Warisan biasana dipasrahkeun ka anak pangbungsuna
Death,"Nalika aya nu tilar dunya di kampung, warga satempat baris ngariung pikeun ngaraketkeun silaturahmi. Arisan patungan sering dilakukeun pikeun mantuan waragad pamakaman. Ieu mangrupa bentuk gotong royong dina budaya Sunda. Warga nu teu bisa hadir biasana ngirim sumbangan.",Gotong royong ieu ngagambarkeun kearifan lokal anu luhur,Arisan patungan dilakukeun pikeun acara hiburan
Death,"Dina budaya Sunda, aya tradisi ""ngalungkeun kembang"" di makam almarhum. Kembang-kembang ieu dipasang dina pusara minangka lambang cinta sarta hormat ka nu geus tilar dunya. Kembang nu biasa dipaké nyaéta kembang melati sarta mawar. Tradisi ieu dilakukeun unggal kali ziarah.",Tradisi ngalungkeun kembang ieu ngagambarkeun rasa hormat sarta kenangan ka almarhum,Kembang nu dipaké kudu kembang buatan ti plastik
Death,Kang Darman ngadadak gering sarta teu lami pupus. Sakulawarga langsung ngumpul di imah kanggo ngalakukeun prosesi panguburan. Sadaya warga kampung babantu nyiapkeun sagalana pikeun panguburan. Baju hideung dipaké ku sakur anu hadir minangka tanda perkabungan.,Éta kabiasaan di kampung pikeun nunjukkeun rasa sedih jeung hormat ka nu pupus.,Sakabéh warga kampung nari jeung nyanyi di penguburan.
Death,"Nalika Eyang Tina pupus, sadaya ahli waris dikumpulkeun di imah. Aya sawatara harta warisan anu kedah dibagi. Eyang Tina parantos nyerat surat wasiat kanggo ngabagi harta na. Tapi aya sakedik pasualan anu timbul di antara ahli waris.",Ahli waris mutuskeun pikeun ngabagi harta warisan ku cara musyawarah.,Ahli waris mutuskeun pikeun ngajual sakabéh harta warisan.
Death,"Di kampung Cibedug, aya tradisi nyiapkeun dahareun pikeun tamu nu datang melayat. Keluarga almarhum masak sangu, lauk asin, jeung sambel. Sadaya nu datang ngabantu masak jeung babarengan dahar. Ieu tradisi dilakukeun pikeun nguatkeun silaturahmi.",Tradisi ieu dilaksanakeun pikeun nguatkeun beungkeut sosial di antara warga.,Tradisi ieu dilaksanakeun pikeun ngayakeun pesta di kampung.
Death,"Waktu Bapak Ujang pupus, sadaya keluarga langsung ngabersihkeun imah. Imah diberesihan pikeun nyiapkeun tempat kanggo tamu anu datang. Sadaya jandela dibuka supaya hawa seger bisa asup. Ieu dilakukeun minangka tanda hormat ka arwah nu pupus.",Tradisi ngabersihkeun imah ieu dilakukeun salaku tanda hormat.,Tradisi ngabersihkeun imah ieu dilakukeun pikeun ngajual imah.
Death,"Di kampung Kertajaya, aya tradisi ngadoakeun almarhum sapuluh dinten sanggeus pupus. Sadaya warga ngariung pikeun maca doa. Maranéhna ogé nyiapkeun dahareun sarta dibagikeun ka nu hadir. Ieu tradisi dipercaya bisa ngabantuan perjalanan arwah nu pupus.",Tradisi ieu dilaksanakeun pikeun mendoakan arwah supaya tenang di alam baka.,Tradisi ieu dilaksanakeun pikeun ngumpul-ngumpul sareng warga kampung.
Religious Holiday,"Dina bulan Ramadhan, warga desa sering ngabersihan masjid. Ieu tradisi dilaksanakeun unggal taun. Sakabéh warga, boh nu ngora boh nu kolot, babarengan ngabersihan. Maranéhna ngahias masjid ku lampu hias.",Masjid jadi leuwih éndah sareng resik pikeun tarawih.,Masjid dirobah jadi tempat wisata.
Religious Holiday,"Dina Malam Takbiran, barudak ngumpul di alun-alun desa. Maranéhna mawa bedug sarta alat musik séjén. Arak-arakan takbiran ngurilingan desa. Sora takbir ngagembrung ti unggal juru.",Tradisi ieu ngajaga rasa kaimanan sareng kebersamaan di antara warga.,Barudak ngarak bedug ka kota séjén.
Religious Holiday,"Dina Lebaran, kulawarga Kamil sok ngumpul di imah akina. Aranjeunna silih hampura sarta ngadoakeun. Saterusna maranéhna babarengan tuang ketupat jeung opor. Ieu tradisi teu kantos kaliwat saban taun.",Lebaran jadi momen silaturahmi anu penting pikeun kulawarga Kamil.,Kulawarga Kamil teu merayakan Lebaran taun ieu.
Religious Holiday,"Sateuacan Idul Adha, warga kampung sok babarengan nyiapkeun tempat pikeun nyembelih hewan kurban. Maranéhna ngahias tempat éta supaya bersih sareng rapih. Warga ogé masang spanduk anu ngajelaskeun pentingna kurban. Ieu kabiasaan geus aya ti jaman baheula.",Tradisi ieu ngajarkeun pentingna berbagi ka sesama.,Tempat nyembelih hewan kurban dipake pikeun pasar.
Religious Holiday,"Salila bulan Puasa, di masjid sering diayakeun tadarus. Warga babarengan maca Al-Quran unggal peuting. Tradisi ieu dilaksanakeun pikeun ningkatkeun kaimanan. Barudak ngora ogé diajak milu tadarus.",Tradisi tadarus ngajarkeun barudak ngora ngenal Al-Quran ti leutik.,Tadarus ngan dilaksanakeun dina malam takbiran hungkul.
Religious Holiday,"Dina perayaan Maulid Nabi, warga desa ngahias jalan utama. Maranéhna nyieun gapura hiasan sareng lampu-lampu. Aya ogé pengajian akbar anu diayakeun di lapang desa. Warga satingali silih hadiran.",Perayaan Maulid Nabi ngajaga tradisi agama di desa éta.,Gapura hiasan dijieun pikeun festival musik.
Religious Holiday,"Dina minggu ieu, warga desa keur sibuk persiapan nyambut Idul Fitri. Maranéhna ngabersihan masjid, ngabersihan imah, jeung nyiapkeun kueh-kueh tradisional saperti opak jeung rangginang. Aya ogé tradisi ngabagi-bagi zakat pikeun anu kurang mampu. Sakabéh warga desa bagja.",Maranéhna ngaharepkeun bisa ngaraosan Idul Fitri kalayan berkah,Maranéhna ngarencanakeun perjalanan ka luar negeri
Religious Holiday,"Tilu poe samemeh Puasa, warga desa biasana ngayakeun acara munggahan. Dina acara munggahan ieu, maranéhna silih pangampura jeung silih doa. Aya ogé tradisi nyiapkeun dahareun khas saperti nasi tumpeng jeung lauk bakar. Salila acara, kabéh warga kumpul jeung silaturahmi.",Acara munggahan ieu nguatkeun hubungan silaturahmi diantara warga,Acara munggahan ieu sering kali teu dihadiran ku warga
Religious Holiday,"Dina Lebaran, aya tradisi nyalawat ka makam karuhun. Warga desa ngariung di makam, bareng-bareng maca tahlil jeung doa pikeun arwah karuhun. Saterusna, maranéhna ngabersihan makam jeung hatur nuhun ka karuhun. Ieu tradisi geus dilakonan ti jaman baheula.",Tradisi ieu nuluykeun warisan budaya jeung agama,Tradisi ieu diganti ku acara hiburan
Religious Holiday,"Salila bulan Ramadhan, warga desa biasa ngayakeun buka bersama di mesjid. Sateuacan buka, maranéhna shalat maghrib bareng. Saterusna, maranéhna ngabuka puasa ku dahareun anu dibawa masing-masing. Ieu acara jadi ajang silaturahmi.",Warga desa ngarasa langkung deukeut jeung silih asih,Warga desa teu malire acara ieu
Religious Holiday,"Dina malam takbiran, warga desa biasa ngayakeun takbir keliling. Maranéhna ngumpul di alun-alun, bari mawa obor jeung bedug. Lalu, maranéhna arak-arakan ngurilingan desa bari ngagorowok takbir. Suasana jadi rame jeung meriah.",Takbir keliling jadi lambang kebersamaan jeung kegembiraan,Takbir keliling sering kali diabaikan ku warga
Religious Holiday,"Di desa Cibodas, aya tradisi ngabersihan diri samemeh Puasa. Warga desa ngadon ka pancuran pikeun mandi besar atawa ruwatan. Ieu mandi dipercaya bisa ngabersihkeun diri lahir batin. Sanggeus mandi, maranéhna siap nyanghareupan bulan Puasa.",Tradisi mandi besar ieu dijaga ku warga desa,Tradisi mandi besar ieu dianggap kuno jeung ditinggalkeun
Religious Holiday,"Saum kali lebaran, wargi di kampung sok nyiapkeun makanan khas saperti ketupat jeung opor. Biasana, ti isuk kénéh geus mulai ngabersihan imah jeung masak. Sadaya anggota kulawarga bareng-bareng ngabantosan. Aya ogé nu ngabantosan di masjid.",Tradisi ieu ngajaga silaturahmi jeung rasa gotong royong.,Sadaya wargi di kampung téh sok teu akur unggal taun.
Religious Holiday,"Mang Eman sok ngabantosan masarakat di kampungna ngabersihan makam saacan bulan puasa. Ieu kabiasaan parantos dilaksanakeun turun-temurun. Saban usai ngabersihan makam, masarakat sok ngariung sareng solat berjamaah. Mang Eman sok marasa bungah haténa.",Kegiatan ieu ngingetan urang kana pentingna bersih-bersih sareng ngajaga kabersihan.,Mang Eman sok ngaharepkeun hadiah saacan ngabantosan.
Religious Holiday,"Tiap taun, Pak Ujang sok ngalaksanakeun ""ngabuburit"" di alun-alun kota. Anjeunna datang babarengan jeung kulawargana bari ngabawa bekel. Aya kagiatan musik jeung kaulinan tradisional di dinya. Pak Ujang sok ngaraos reueus.",Ngabuburit di alun-alun jadi tradisi penting pikeun kulawarga Pak Ujang.,Pak Ujang sok ngaraos bosen ku kagiatan ngabuburit.
Religious Holiday,"Dina wengi takbiran, warga Kampung Ciburial sok ngariung di masjid. Ngahaturkeun doa sareng takbir babarengan. Saterusna, aya nu ngabagikeun bungbuahan jeung kueh. Kagiatan ieu sok rame pisan.",Ngariung dina wengi takbiran ngajaga ukhuwah islamiyah warga.,Wengi takbiran sok jadi ajang lomba anu seru.
Religious Holiday,"Saacan lebaran, ibu-ibu di kampung sok ngadamel kueh pikeun disajikeun dina poé raya. Maranéhna sok silih tukeur resep sareng ngabantu hiji sama lain. Saban rumah tangga boga kueh khas sorangan. Ieu kabiasaan sok dilaksanakeun ku ibu-ibu kampung.",Tradisi ieu ngajaga rasa persatuan ibu-ibu di kampung.,Ibu-ibu sok ngarasa cape jeung teu hayang ngadamel kueh deui.
Religious Holiday,"Tiap taun, dina bulan puasa, barudak di kampung sok ngabantosan ngabagikeun takjil di masjid. Maranéhna sok sumanget bari lari-lari leutik. Takjil di antarana aya kolak, cendol, jeung gorengan. Barudak sok baruntung.",Kagiatan ngabagikeun takjil ngajarkeun barudak pentingna berbagi.,Barudak sok meunang hadiah saacan ngabantosan ngabagikeun takjil.
Religious Holiday,"Dina bulan Ramadhan, warga desa Sokarasa sok ngayakeun buka bersama di masjid. Sadayana ngumpul jeung mawa dahareun sorangan. Biasana aya tausiyah ti ustadz satempat. Kegiatan ieu ngajadikeun hubungan warga desa leuwih akrab.",Tradisi buka bersama ieu ngajaga kekompakan sareng silaturahmi warga.,Tradisi buka bersama ieu ngajadikeun warga jadi teu akur.
Religious Holiday,"Sateuacan Idul Fitri, warga kampung sering ngabersihan lingkungan. Arisan ibu-ibu ngabagikeun tugas pikeun bersih-bersih. Lalaki ngabersihan masjid sareng tempat umum. Tradisi ieu geus dilakukeun ti jaman baheula.",Lingkungan janten bersih sareng sehat saat Idul Fitri tiba.,Lingkungan jadi kotor alatan teu aya anu ngabersihan.
Religious Holiday,"Saat Idul Adha, warga desa sok ngalakukeun qurban. Sapi jeung domba disumbangkeun ka masjid. Dagingna dibagi-bagikeun ka warga anu kurang mampuh. Tradisi ieu dijalankeun kanggo ngabantu sesama.",Qurban ngajadikeun warga desa leuwih peduli ka batur.,Qurban ngajadikeun warga desa jadi loba hutang.
Religious Holiday,"Sateuacan Lebaran, warga kampung sok ngabersihan kuburan. Maranehna ngalakukeun ziarah ka makam karuhun. Siraman kuburan sareng ngadoa bareng-bareng. Tradisi ieu dilakukeun pikeun nginget jasa-jasa karuhun.",Tradisi ziarah ieu ngajadikeun warga leuwih hormat ka karuhun.,Tradisi ziarah ieu ngajadikeun warga jadi loba masalah.
Religious Holiday,"Dina bulan Maulid Nabi, warga desa ngayakeun pengajian. Pengajian ieu dihadiri ku sadaya warga. Aya ceramah agama sareng doa bersama. Tradisi ieu dilakukeun kanggo nginget kelahiran Nabi Muhammad SAW.",Tradisi pengajian Maulid Nabi ngajadikeun warga leuwih taat kana agama.,Tradisi pengajian Maulid Nabi ngajadikeun warga jadi loba hutang.
Religious Holiday,"Dina bulan Ramadhan, keluarga Rani sok ngabuburit di taman kota. Aya nu mawa kolak, aya nu mawa gorengan jeung es buah. Sateuacan magrib, maranéhna bareng-bareng maca doa. Ngan sanggeus magrib, maranéhna ngabuka puasa babarengan.",Tradisi ngabuburit ieu ngajalin silaturahmi antarkulawarga,"Sanggeus ngabuburit, maranéhna langsung ulin ka mall"
Religious Holiday,"Mang Udin sok ngabersihan masjid sateuacan Idul Fitri. Anjeunna ngabersihan sajadah, ngaganti lampu, sareng ngeresihan tempat wudhu. Anjeunna sok ngajak budak-budak ngora pikeun ngabantosan. Barudak ngora ogé antusias ngabantosan Mang Udin.",Mang Udin ngajarkeun pentingna gotong royong pikeun masarakat,Mang Udin ngahargaan barudak ngora kalayan ngajak ka restoran
Religious Holiday,"Dina poé lebaran, keluarga Lia sok ngariung di bumi nini. Sadayana ngagem baju kaayaan nu sarua, bodas. Anjeunna babarengan solat Ied di masjid sabudeureun imah. Sanggeus solat, aranjeunna silih maaf-maafan.",Tradisi silih maaf-maafan nguatkeun hubungan kulawarga,"Sanggeus silih maaf-maafan, maranéhna langsung ulin ka pantai"
Religious Holiday,"Dina malem takbiran, warga desa kumpul di alun-alun. Maranéhna ngarakit obor jeung marak obor ngurilingan desa. Warga ngiringan takbir bareng-bareng. Aya ogé anu mawa bedug pikeun diramekeun.",Tradisi takbiran ieu nguatkeun rasa kabersamaan warga desa,"Sanggeus takbiran, maranéhna langsung mulang ka imah masing-masing"
Religious Holiday,"Sateuacan poé natal, warga kampung sok ngayakeun bersih-bersih kampung. Maranéhna ngabersihan jalan, masang hiasan natal, jeung ngatur pepelakan. Barudak ngora sok aktip ngabantosan. Warga kampung ngarasa bungah jeung sumanget.",Tradisi bersih-bersih kampung ngajarkeun pentingna kerjasama,"Sanggeus beresih, maranéhna langsung ngarasa capé pisan"
Religious Holiday,"Di poé raya Galungan, keluarga Komang sok nyiapkeun upacara di pura. Maranéhna nyiapkeun banten jeung sajian pikeun upacara. Barudak ngora sok diajar nyiapkeun banten ti kolot-kolotna. Upacara di pura lumangsung kalayan khidmat.",Tradisi ieu ngajarkeun budaya jeung agama ka generasi muda,"Sanggeus upacara, maranéhna langsung indit ka pasar"
Religious Holiday,"Sateuacan poé Waisak, umat Buddha sok ngayakeun meditasi di candi. Maranéhna ngumpul, tapa brata, jeung ngalakukeun ritual-ritual khusus. Aya ogé anu ngiringan prosesi ngurilingan candi. Sadayana ngalakukeun kalayan khusyuk.",Tradisi meditasi ieu nguatkeun spiritualitas umat Buddha,"Sanggeus meditasi, maranéhna langsung ngarayakeun kalayan pesta"
Religious Holiday,"Dina poé Idul Adha, warga kampung sok ngumpul di lapang pikeun solat Ied. Sanggeus solat, maranéhna nyembelihan kurban. Daging kurban dibagikeun ka warga kampung. Warga kampung ngalakukeun tradisi ieu kalayan sumanget.",Tradisi kurban ieu ngajarkeun pentingna berbagi ka sesama,"Sanggeus nyembelihan kurban, maranéhna langsung ngariung di rumah makan"
Agriculture,"Mang Ujang keur nyiapkeun lahan keur melak pare. Samemeh mimiti melak, manéhna ngadamel upacara adat ""Ngaseuk"". Upacara ieu dilakukeun sangkan lahan subur sareng hasilna melimpah. Sakumna warga kampung ngariung babarengan pikeun ngadukung Mang Ujang.",Mang Ujang ngarasa bersyukur sareng sumanget pikeun melak pare.,Mang Ujang ninggalkeun lahan sareng indit ka kota.
Agriculture,Ibu Tini ngajarkeun ka anak-anakna kumaha cara melak sayuran di buruan imah. Manéhna ngajarkeun cara nu bener pikeun melak kangkung sareng bayem. Anu pohara penting pikeun ngajaga kabersihan sareng kesuburan taneuh. Kabéh anggota kulawarga maranéhna ngiringan diajar sareng melak babarengan.,Anu barudak jadi resep jeung rajin merawat sayuran.,Anu barudak ngarasa bosen sareng ninggalkeun kebon.
Agriculture,Pak Ahmad geus siap-siap pikeun panén kopi di kebon na. Manéhna ngajak sakulawarga pikeun ngabantosan panén. Anjeunna ngajarkeun yén gotong-royong téh penting dina budaya urang. Kabéh anggota kulawarga gumbira sareng sumanget ngabantosan.,Panén kopi téh hasilna melimpah sareng kabéh ngarasa bahagia.,Panén kopi téh gagal sareng kabéh ngarasa sedih.
Agriculture,"Teh Siti keur nyiapkeun upacara ""Seren Taun"" di kampungna. Ieu upacara téh pikeun syukuran hasil panén. Kabéh warga kampung ngariung di balé desa pikeun ngahadiran upacara. Teh Siti ngarasa senang ngatur acara ieu.","Upacara ""Seren Taun"" lumangsung lancar sareng meriah.",Teh Siti teu tiasa hadir ka upacara kusabab gering.
Agriculture,Mang Asep ngajarkeun ka warga kampung kumaha cara ngolah pupuk organik. Manéhna ngajarkeun yén pupuk organik téh leuwih ramah lingkungan. Warga kampung antusias diajar sareng ngalakukeun percobaan di kebon masing-masing. Mang Asep ngarasa reueus bisa ngabagi ilmuna.,Kebon warga jadi leuwih subur sareng hasilna leuwih hadé.,Warga kampung teu malire ajaran Mang Asep.
Agriculture,"Di kampung Ciburial, warga boga tradisi tumpengan nalika mimiti nandur padi. Tumpengan ieu dipingpin ku kuncen kampung. Sadaya warga ngumpul di leuweung sawah bari ngadu’a sareng ngadamel tumpeng. Ieu tradisi turun-temurun.",Tradisi tumpengan ngarupakeun bentuk syukur kana karunia alam.,Warga henteu resep kana tradisi tumpengan.
Agriculture,Mang Ujang téh ahli tatanén di kampungna. Anjeunna sok nawarkeun bimbingan ka patani ngora. Salah sahiji bimbinganna nyaéta kumaha cara milih bibit unggul. Bibit anu dipilih Mang Ujang sok hasilna melimpah.,Patani ngora di kampung éta beuki maju ku bimbingan Mang Ujang.,Mang Ujang henteu dipikacinta ku patani ngora.
Agriculture,"Dina raraga nyiapkeun panén, ibu-ibu di kampung sering ngayakeun arisan. Arisan ieu diayakeun di saung di sisi sawah. Tiap minggu, ibu-ibu nyumbangkeun hasil panénna pikeun arisan. Ieu arisan jadi ajang silaturahmi jeung gotong royong.",Arisan ieu nguatkeun rasa kebersamaan di antara ibu-ibu patani.,Arisan ieu ngabalukarkeun perselisihan antara ibu-ibu.
Agriculture,Pak Asep boga sawah anu lega di lembur. Anjeunna sok ngayakeun upacara adat “ngaruat bumi” sateuacan mimiti ngagarap sawah. Upacara ieu dipimpin ku sesepuh kampung. Lembur jadi rame ku warga anu hadir.,Upacara “ngaruat bumi” minangka wujud rasa syukur ka Sang Pencipta.,Warga teu aya anu ngahadiran upacara “ngaruat bumi”.
Agriculture,Kang Dadang ngayakeun pelatihan tatanén organik di lemburna. Pelatihan ieu dihadiri ku patani ti kampung-kampung sabelah. Kang Dadang ngajarkeun cara ngagunakeun pupuk alami. Hasil tatanén organik leuwih séhat.,Patani jadi leuwih sumanget ngagunakeun metode tatanén organik.,Patani teu aya anu minat kana tatanén organik.
Agriculture,"Dina bulan panén, di kampung Cikahuripan sok aya pesta rakyat. Pesta ieu diayakeun di alun-alun kampung. Warga masak hasil panén jeung nyanyi-nyanyi babarengan. Pesta ieu geus jadi tradisi ti jaman baheula.",Pesta rakyat ieu ngaraketkeun hubungan antar warga.,Warga teu ngahargaan hasil panén dina pesta rakyat.
Agriculture,"Mang Ujang tanginas tegalan ti isuk nepi ka sore. Manéhna nanam pare jeung sajabana di sawahna. Ku alatan éta, sawahna jadi subur. Mang Ujang sok ngayakeun upacara syukuran unggal usum panén.",Balarea sok mantuan Mang Ujang dina upacara syukuran,Mang Ujang sok ngajual sadayana hasil panénna ka luar negeri
Agriculture,"Ema Siti sok ngajarkeun anak-anakna ngeunaan kabiasaan tumpeng. Tumpeng sok dijieun pikeun syukuran panén nu hasilna loba. Dina acara tumpeng, sadaya warga desa ngumpul jeung mawa hasil bumi masing-masing. Acara ieu sok rame jeung meriah.",Tradisi tumpeng ngajaga silaturahmi antar warga desa,Ema Siti henteu pernah ngadahar tumpeng
Agriculture,Asep diajar cara melak kopi ti kolot-kolotna. Kolotna ngajarkeun cara milih bibit nu pangalusna jeung cara ngurusna. Asep ngarasa reueus bisa neruskeun tradisi kulawargana. Asep ogé ngaharepkeun bisa ngajual kopi hasil tatanénna ka pasar internasional.,Asep komitmen ngajaga kualitas kopi nu dijualna,Asep mutuskeun pikeun ngeureunkeun tatanén kopi
Agriculture,"Dina usum ngijih, warga desa sok ngahasilkeun gula aren. Gula aren téh hasil tina sadapan tangkal kawung. Proses ngahasilkeun gula aren butuh ketelatenan jeung kasabaran. Warga desa sok ngayakeun upacara adat saacan ngamimitian sadapan.",Upacara adat ngajaga tradisi jeung rasa syukur ka alam,Gula aren dijual sacara rahasia ka pabrik luar negeri
Agriculture,"Dayat sok mantuan bapana dina melak jagong di kebon. Dina usum melak, Dayat jeung bapana sok nyiapkeun lahan ti isuk nepi ka sore. Maranéhna ogé nyieun acara adat pikeun ngamimitian melak. Acara ieu sok dihadiran ku warga sakampung.",Dayat diajar loba hal ngeunaan tatanén ti bapana,Dayat henteu resep kana acara adat
Agriculture,"Nining sok nyiapkeun kueh-kueh tradisional pikeun acara syukuran panén. Kueh-kueh ieu dijieun tina bahan-bahan alami hasil tatanén. Dina acara syukuran, sadaya warga desa ngumpul jeung ngadahar babarengan. Nining ngarasa reueus bisa ngajaga tradisi ieu.",Kueh-kueh tradisional ngajaga rasa babarengan jeung silih hormat,Nining henteu ngijinan warga ngadahar kueh-kuehna
Agriculture,Mang Ujang téh patani anu rajin di lemburna. Unggal taun manéhna sok ngadamel upacara adat ngusir hama. Upacara ieu dilakukeun sakulawarga kalayan haturan kana karuhun. Mang Ujang yakin ieu tradisi ngajaga hasil panénna.,Tradisi ieu ngajaga hasil panén Mang Ujang ti serangan hama,Mang Ujang teu percaya deui kana tradisi ieu
Agriculture,Ibu Nani sok nyieun rujak beubeutian pas panén. Ieu tradisi turun-temurun ti karuhun. Sadaya warga lembur sok ngumpul di ladang pikeun ngarayakeun hasil bumi. Ieu acara sok jadi momen silaturahmi warga.,Warga lembur jadi leuwih guyub tur rukun,Sadaya warga jadi teu aya nu resep rujak deui
Agriculture,Dedi sok nulungan bapana melak paré di sawah. Anjeunna diajar ti leutik kumaha cara melak dugi ka panén. Dedi ogé diajar ngagunakeun pupuk alami ti kotoran hayam. Anjeunna diajar yén ngurus sawah butuh kasabaran.,Dedi jadi patani anu suksés tur ngahasilkeun paré anu berkualitas,Dedi teu pernah melak paré deui
Agriculture,Kang Asep boga kebon kopi anu lega di Gunung Halu. Anjeunna rutin ngayakeun syukuran pasca panén unggal taun. Warga desa sok ngariung jeung bareng-bareng ngicip kopi hasil panén. Ieu acara sok jadi momen kabagjaan babarengan.,Hasil kopi Kang Asep jadi langkung berkualitas jeung dipikaresep ku warga,Warga jadi teu hayang ngariung deui
Agriculture,Ema Tini boga kebon sayuran organik. Anjeunna sok ngajarkeun ka barudak di lemburna kumaha cara melak sayur anu bener. Ema Tini yakin melak sayuran organik leuwih sehat pikeun awak. Barudak jadi semangat diajar melak sayuran.,Barudak di lembur jadi leuwih sadar kana pentingna konsumsi sayuran sehat,Barudak jadi teu resep deui kana sayuran
Agriculture,Kang Udin sok ngayakeun upacara adat Seren Taun unggal panén. Ieu upacara ngucapkeun sukur kana hasil panén anu melimpah. Seren Taun dilaksanakeun kalayan arak-arakan sareng reog. Ieu tradisi ngajadikeun warga leuwih ngahargaan kana karuhun.,Warga jadi leuwih ngahargaan kana budaya tur tradisi karuhunna,Warga jadi teu hayang ngayakeun Seren Taun deui
Agriculture,"Mang Ujang mangrupakeun patani di kampung anu biasa melak paré. Saban taun, anjeunna sok ngayakeun upacara 'Mapag Sri' pikeun ngamimitian musim tani. Dina upacara éta, warga kampung ngumpul sareng nyanyi lagu-lagu adat. Mang Ujang percaya yén ieu adat bakal ngabalukarkeun panén anu hadé.",Panén taun ieu berlimpah sareng Mang Ujang bersyukur kana berkah Gusti.,Panén taun ieu gagal sareng Mang Ujang mutuskeun pikeun henteu ngalakukeun upacara deui.
Agriculture,"Neng Sari sok nyarita ka budakna ngeunaan pentingna ngahargaan taneuh jeung alam. Manéhna ngajarkeun budakna cara melak sayuran di kebon imah. Unggal minggu budakna diajar cara nyiram jeung ngarawat taneman. Ku kituna, budakna jadi sapopoé resep ka kebon.",Budakna jadi ngahaja pikeun ngajaga lingkungan jeung jadi patani anu suksés.,Budakna kahirupan jauh tina pertanian sareng jadi teu resep ka alam.
Agriculture,"Pak Wira boga tradisi unik nalika panén padi. Anjeunna bakal nyiapkeun tumpeng sareng syukuran pikeun warga sakampung. Unggal taun, warga kampung antusias ngabantu prosés panén. Tradisi ieu ngajaga rasa gotong royong di kampung.",Kampung jadi semakin kompak sareng hubungan warga jadi leuwih erat.,Warga kampung jadi bosen sareng teu hayang nulungan deui.
Agriculture,"Ibu Ani ngajarkeun ka barudak di sakola ngeunaan pentingna tatanén organik. Anjeunna ngajak murid-muridna praktek langsung di kebon sakola. Barudak diajar cara melak jeung ngarawat sayuran tanpa bahan kimia. Sabulan sakali, kebon sakola panén sayuran anu seger.",Barudak jadi sadar kana pentingna tatanén organik sareng hirup sehat.,Barudak jadi bosen sareng teu hayang diajar ngeunaan tatanén deui.
Agriculture,"Kang Dedi sok ngayakeun lomba melak cabé di kampungna. Lomba ieu dilaksanakeun pikeun ningkatkeun semangat tatanén di kalangan pemuda. Unggal taun, loba pemuda anu antusias ikutan lomba ieu. Taun ieu, pemenang lomba meunang hadiah sapasang sapi.",Pemenang lomba jadi motivasi pikeun pemuda séjén pikeun rajin bertani.,Pemenang lomba jadi sombong sareng teu hayang ngabagi ilmunya.
Fisheries and Trade,Mang Darman nyaeta hiji nelayan ti desa Cikidang. Anjeunna rutin indit ka laut unggal isuk-isuk. Mang Darman sok ngadoakeun samudra supaya hasil lautna loba. Anjeunna oge ngajaga lingkungan laut tetep bersih.,Hasil tangkepan Mang Darman sok loba jeung seger,Mang Darman sok meunang lauk busuk
Fisheries and Trade,"Di desa Cileutik, aya pasar ikan anu rame unggal poe. Warga desa sok meuli lauk ti pasar ieu. Aya hiji tradisi di desa ieu, nu meuli lauk kudu ngadoakeun anu ngajual supaya rejekina lancar. Eta tradisi diwariskeun ti kolot ka anak.",Pasar ikan di desa Cileutik jadi rame sarta berkah,Warga desa Cileutik jadi jarang meuli lauk
Fisheries and Trade,"Emma sok ngabantosan bapana di kolam ikan. Unggal sore, anjeunna marawis lauk jeung ngurus kolam. Emma oge sok ngajual lauk ka pasar. Tradisi kulawarga Emma nyaéta ngajaga kolam sareng lingkungan sakitar.",Emma jadi pinter ngurus kolam jeung laukna,Kolam Emma jadi kotor jeung laukna paeh
Fisheries and Trade,Kang Asep boga warung lauk di pasar desa. Anjeunna sok ngajual lauk seger ti laut. Kang Asep sok ngajaga kabersihan warungna. Anjeunna oge sok silih tulungan jeung padagang séjén.,Warung Kang Asep jadi tempat favorit warga,Warung Kang Asep jadi sepi pembeli
Fisheries and Trade,"Dina acara syukuran laut di desa Karangtengah, warga sok ngumpul di pantai. Aya tradisi ngadoakeun laut sareng lingkungan sekitar. Warga ngumpulkeun hasil laut pikeun dibagikeun ka sakumna warga. Ieu tradisi ngajarkeun silih tulungan jeung rasa syukur.",Acara syukuran laut jadi ajang silaturahmi warga,Warga jadi ribut jeung bentrok dina acara
Fisheries and Trade,"Pak Asep mangrupikeun tukang ngurus lauk di desa. Anjeunna sok ngurus kolam lauk kalayan ati-ati. Unggal isuk, Pak Asep sok méré pakan ka lauk-laukna. Dina waktos panén, lauk-lauk dipasarkeun ka pasar desa.",Pak Asep sok meunang hasil anu saé tina dagangan laukna.,Pak Asep teu tiasa ngajual laukna di pasar.
