topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Family Relationships,Tatangga jadi langkung akrab sareng silih hormat,Tatangga henteu datang,Ibu Rita sok ngondang tatangga pikeun makan bareng,Maranéhanana sok ngumpul di tengah buruan,Ngobrol sareng silaturahmi,Ibu Rita nyiapkeun sangu tumpeng
Food,Deden percaya peuyeum téh simbul kabogoh ka kulawarga.,Deden henteu kantos ngaraosan peuyeum.,Deden resep pisan kana peuyeum Bandung,"Ti saprak leutik, Deden sok dibéré peuyeum ku nini-nina",Peuyeum jadi makanan favorit Deden,"Lamun arindit ka Bandung, Deden sok meuli peuyeum pikeun oleh-oleh"
Socio-religious aspect of life,Ningsih ngarasa teu sapapah jeung mutuskeun pikeun nginum jamu deui.,Ningsih ngarasa teu aya bédana jeung teu nginum jamu deui.,Ningsih sok ngajaga kaséhatanana ku cara nginum jamu tiap isuk,Ningsih percaya yén jamu téh bisa ngajaga awak ti panyakit,Saban waktos Ningsih ngarasa awakna sehat jeung kuat,Hiji mangsa Ningsih teu nginum jamu salila saminggu
Death,Ieu mangrupa cara pikeun ngahormat ka nu maot jeung ngadoakeun.,Ieu mangrupa cara pikeun ngahibur kulawarga nu ditinggalkeun.,"Dina adat Sunda, salila nu maot dikubur, aya acara nabeuh gendang",Gendang ditabuh pikeun ngiringan prosés panguburan,Sanak kulawarga ngiringan bari ngucapkeun doa,Barudak ngurilingan kuburan bari mawa kembang
Religious Holiday,Tradisi silih maaf-maafan nguatkeun hubungan kulawarga,"Sanggeus silih maaf-maafan, maranéhna langsung ulin ka pantai","Dina poé lebaran, keluarga Lia sok ngariung di bumi nini","Sadayana ngagem baju kaayaan nu sarua, bodas",Anjeunna babarengan solat Ied di masjid sabudeureun imah,"Sanggeus solat, aranjeunna silih maaf-maafan"
Socio-religious aspect of life,Pak Ujang ngajelaskeun ka warga éta ngeunaan mangpaat ubar tradisional.,Pak Ujang ngusir warga éta tina kebonna.,Pak Ujang boga kebon ubar tradisional,Anjeunna sok ngabagi ubar anu dipelak na kebon ka warga,Warga kampung jadi teu perlu jauh-jauh ka kota mun hayang ubar,Aya hiji warga nu teu percaya kana ubar tradisional
Daily Activities,Batu éta nyatana warisan tina karuhunna,Batu éta ngan saukur batu biasa,"Dina liburan, Yana sok nganjang ka sawah nini-na",Anjeunna ngabantosan nini-na ngurus padi,Yana sok senang ngadengekeun carita-carita kolot ti nini-na,"Dina hiji waktos, Yana manggihan hiji batu anu aneh di sawah"
Art,Manehna mimiti diajar tari Jaipong ti guru tari anu terkenal.,Manehna milih diajar tari moderen tibatan Jaipong.,Tari Jaipong teh simbol budaya Sunda,Tari ieu sering dipintonkeun dina acara kawinan,Aya hiji pamuda nu hayang diajar tari Jaipong,Manehna ngadukung budaya Sunda
Daily Activities,Tini ngajaga tradisi ngumbah baju di walungan.,Tini teu resep ngumbah baju di walungan.,Tini sok ngumbah baju di walungan,Unggal isuk anjeunna angkat ka walungan,Tini sok nyieun sabun tina minyak kelapa,Baju-baju téh jadi beresih jeung wangi
Family Relationships,Kulawarga Amel dipikacinta ku tatanggana ku sabab maranéhna sok silih bantu dina sagala acara,Kulawarga Amel sok meunang hadiah ti tatangga sanggeus tiap hajatan,Amel jeung kulawargana sok ngabantosan tatangga anu keur boga acara,"Saban aya hajatan, indungna Amel sok masak jeung ngabagi-bagi tuangeun",Bapana Amel sok ngabantosan ngadamel panggung sareng tenda,Amel jeung adina ngabantosan ngatur sareng ngabagikeun sangu
Daily Activities,Ngobrol di warung kopi janten cara Asep pikeun ngaleungitkeun cape sanggeus gawe.,Asep henteu pernah ngobrol jeung batur di warung kopi.,Asep biasana mangkal di warung kopi sanggeus balik gawe,Anjeunna sok ngopi bari maca koran,"Di warung kopi, Asep boga loba babaturan",Anjeunna resep ngobrol ngeunaan kahirupan sapopoe
Daily Activities,Teh Imas dipercaya ku warga pikeun mengubati panyakit-panyakit ringan,Warga henteu percaya kana pangobatan tradisional Teh Imas,"Di lembur, Teh Imas sering ngabantosan warga ku pangobatan tradisional",Anjeunna ngagunakeun daun-daunan sareng akar-akaran,Pangobatan ieu diwariskeun ti karuhun,Warga ngarasa berkah ku ayana Teh Imas
Agriculture,Upacara panén kopi ngajaga tradisi jeung silaturahmi warga,Upacara ieu teu penting pikeun Pak Darman jeung warga,Pak Darman ngagaduhan kebon kopi,Manéhna sok ngayakeun upacara panén kopi saban taun,Ieu upacara ngajak warga sarerea pikeun ngumpul,Pikaresepeun sabab aya hiburan tradisional
Socio-religious aspect of life,Warga jadi leuwih percaya ka ubar tradisional.,Warga jadi teu percaya ka ubar tradisional.,Pak Kadir sok ngadamel ubar tradisional tina daun-daunan,Anjeunna sering ngabagi pangaweruhna ka warga sakampung,Warga resep ngagunakeun ubar tradisional ti Pak Kadir,Ubar tradisional ieu dipercaya bisa nyageurkeun rupa-rupa panyakit
Daily Activities,Masakan maranéhna rasana enak pisan,Ani teu resep masak di dapur,Ani sok mantuan ibu masak di dapur,Maranéhna sok masak lauk peda,Ani diajar ngolah bumbu ti ibuna,"Sanggeus beres masak, maranéhna dahar babarengan"
Fisheries and Trade,Ujang ngagunakeun artos hasil jual lauk pikeun modal usaha.,Ujang ngajual lauk éta pikeun mésér motor anyar.,Ujang mancing di walungan,Manéhna meunang lauk emas,Ujang nganggap ieu tanda kahirupan anu bakal leuwih hadé,Ujang ngajual lauk éta di pasar
Socio-religious aspect of life,Ardi hoyong ningkatkeun pangaweruh agama na,Ardi ngan datang pikeun meunang sangu gratis,"Dina desa Cicalengka, unggal poé minggu aya acara pengajian",Pengajian ieu diayakeun di masjid al-Mubarokah,Warga desa sok ngahadiran acara ieu kalayan sumanget,Ardi oge sok datang ka pengajian ieu
Wedding,Tamu undangan menikmati hiburan angklung kalayan riang.,Tamu undangan teu ngadengekeun musik angklung alatan teu menarik.,"Dina acara kawinan, bapana panganten awewe nyiapkeun angklung pikeun hiburan",Angklung dipetik ku grup musik tradisional,Musik angklung ngiringan tamu undangan anu ngariung sareng silaturahmi,Musik angklung nyieun suasana jadi rame jeung gumbira
Socio-religious aspect of life,Budakna ahirna ngarasa seger sanggeus rutin nginum jamu.,Budakna jadi teu bisa datang ka sakola kusabab jamu.,Ibu Sari sok ngadamel jamu pikeun kasehatan,Anjeunna ngajarkeun ka budakna pentingna nginum jamu,"Tapi, budakna teu resep rasa jamu nu pahit",Ibu Sari terus ngajak budakna nyoba jamu
Wedding,Dulur-dulur anu hadir ngadoakeun supaya rumah tangga maranehna langgeng.,Maranehna langsung nginum teh tanpa aya anu nyaksian.,"Sanggeus acara pernikahan, aya tradisi nginum teh ngabeubeur tameuh",Ieu teh disajikeun ku panganten awewe ka panganten lalaki,Teh ieu simbol patalina rumah tangga anu kuat,Maranehna nginum teh babarengan di hareupeun dulur-dulur
Traditional Games,Maranéhna tambah raket tur silih hargaan,Sari jadi iri ka Rani,Rani jeung Sari maén dakon di imah panggung,Maranéhna nyusun biji dakon bari nyaritakeun dongéng,Rani kungsi meunang,Sari teu kungsi kesel
Wedding,Pangantén ngarasa tenang sanggeus meunang doa ti kolot.,Pangantén henteu ngalakukeun tradisi ieu.,"Sanggeus nikah, aya tradisi nyuhunkeun pamit ka kolot",Ieu ngalambangkeun rasa hormat ka kolot,Pangantén lalaki jeung awéwé nyuhunkeun idin pikeun ngamimitian kahirupan anyar,Kolot masihan doa restu pikeun kahirupan rumah tangga maranéhna
Traditional Games,Barudak kampung jadi resep maén egrang,Kaulinan egrang téh asalna ti luar negeri,"Dina acara Seren Taun di kampung Ciptagelar, masyarakat sering ngadamel kaulinan kaulinan tradisional",Kaulinan kaulinan ieu téh mangrupakeun warisan budaya ti karuhunna,Salah sahiji kaulinan anu paling dipikaresep téh kaulinan egrang,Kaulinan ieu ngajarkeun barudak ngeunaan pentingna kasabaran jeung kagiatan fisik
Wedding,Ieu ritual dipercaya bisa ngahasilkeun rumah tangga nu harmonis,Ngeuyeuk Seureuh dipigawé pikeun ngumpulkeun duit,"Dina tradisi Sunda, saacan pernikahan, aya acara Ngeuyeuk Seureuh",Ieu acara dipigawé pikeun ngalakukeun doa sareng ngalap berkah,Kegiatan ieu biasana dilaksanakeun ku kolot panganten,Ngeuyeuk Seureuh boga makna nyuhunkeun kasalametan jeung karaharjaan rumah tangga
Family Relationships,"Di kemping, Ujang girang bisa maén jeung dulur-dulurna.",Ujang teu datang sabab teu resep kemping.,Ema ngajak Ujang datang ka kemping kulawarga,Kemping diayakeun di bumi aki,Sadayana kulawarga ngumpul jeung silaturahmi,Ujang keur nyiapkeun sakabéh alat kemping
Art,Dedi sering meunang panghargaan dina lomba musik tradisional.,Dedi teu kungsi diajar maén kecapi.,Dedi resep maén kecapi,Manéhna sering latihan di imahna,Dedi ogé sering tampil dina acara kawinan,Kecapi téh alat musik tradisional Sunda anu jadi kabanggaanana
Wedding,Hal ieu dilakukeun pikeun ngajaga hubungan silaturahmi diantara kulawarga.,Undangan biasana didamel ku sanak saudara pikeun ngirit biaya.,"Dina pesta pernikahan Sunda, undangan biasana didamel ku sanak saudara sareng tatangga",Undangan diwangun ku kartu anu dihias kalayan motif batik khas Sunda,"Sajaba ti éta, undangan oge biasana dibarengan ku bingkisan leutik saperti kueh tradisional",Hal ieu dilakukeun pikeun ngajaga hubungan silaturahmi diantara kulawarga
Religious Holiday,Maranéhna ngaharepkeun bisa ngaraosan Idul Fitri kalayan berkah,Maranéhna ngarencanakeun perjalanan ka luar negeri,"Dina minggu ieu, warga desa keur sibuk persiapan nyambut Idul Fitri","Maranéhna ngabersihan masjid, ngabersihan imah, jeung nyiapkeun kueh-kueh tradisional saperti opak jeung rangginang",Aya ogé tradisi ngabagi-bagi zakat pikeun anu kurang mampu,Sakabéh warga desa bagja
Religious Holiday,Tradisi tahlilan ngajarkeun warga desa pikeun saling silaturahmi sareng ngadoa babarengan.,Tradisi tahlilan ngajarkeun warga desa pikeun nambahkeun kuota internet.,Warga desa nyiapkeun acara tahlilan saméméh bulan Ramadhan,Sadayana ngumpul di masjid bari mawa tumpeng,Tahlilan dipingpin ku ustad desa,Kabiasaan ieu geus turun temurun dilakukeun
Traditional Games,Dadan jeung Aceng jadi leuwih kompak jeung babaturan di lembur.,Dadan jeung Aceng teu pernah ulin deui ka sawah.,Dadan jeung Aceng sok ulin ka lembur sebelah,Maranéhanana sering ulin oray-orayan di tengah sawah,Oray-orayan téh kaulinan tradisional nu dipaénkeun ku sababaraha urang bari ngagurat oray di lemah,Kaulinan ieu merlukeun kekompakan jeung kasabaran
Fisheries and Trade,"Ternyata, éta jalma hayang mésér lauk Mang Udin langsung di tempat",Jalma éta ngajak Mang Udin ngobrol ngeunaan cuaca,Mang Udin nyaéta nelayan pangheubeulna di désa éta,"Unggal isuk, anjeunna angkat ka laut pikeun nangkap lauk","Dinten ieu, anjeunna ngajual tangkapanana di pasar",Aya anu ngajegat Mang Udin di jalan
Traditional Games,Kaulinan ieu ngajarkeun barudak pentingna kerjasama,Oray-orayan dipaénkeun ku barudak dina waktu ulangan,"Dina kampung urang, oray-orayan téh kaulinan tradisional anu dipaénkeun ku barudak",Biasana dipaénkeun di lapang nu lega,"Barudak ngahiji, ngagandengkeun leungeun, ngawangun hiji barisan panjang","Anu dihareup jadi oray, sedengkeun anu tukang ngudag-ngudag"
Art,Wayang golek ngajarkeun nilai-nilai moral ka masarakat,Barudak teu daék nonton wayang golek,"Dina acara muludan di lembur, aya pertunjukan wayang golek",Dalang nyaritakeun carita Ramayana ku basa Sunda,Barudak jeung kolot ngariung nonton pertunjukan ieu,Wayang golek jadi hiburan anu ditunggu-tunggu
Wedding,Acara akad nikah maranéhanana lumangsung khidmat,Sari teu jadi nikah sareng Dani,Sari milih make kebaya bodas pikeun acara akad nikah,Kebaya ieu warisan ti nini na,Sari ngarasa lewih percaya diri nalika make kebaya éta,"Pasanganana, Dani, ogé ngagem baju adat Sunda"
Food,Neng Siti mutuskeun pikeun ngapdet resep lauk asinna supaya leuwih enak.,Neng Siti mutuskeun pikeun dagang baju.,Neng Siti ahli masak lauk asin,Neng Siti sok dagang lauk asin di pasar,Lauk asinna sok ludes dina waktu singget,"Tapi, hiji poe lauk asinna teu aya nu meuli"
Wedding,Pangantén silih suap kalayan rasa kanyaah sarta sumanget.,Pangantén teu daek silih suap alatan teu lapar.,"Dina pernikahan adat Sunda, aya prosesi huap lingkup",Pangantén lalaki jeung awéwé silih suap nasi tumpeng,Ieu ritual ngandung harti miara silih antara pangantén,Tamu-tamu nyaksian kalayan sumanget
Death,Layon diurus ku sakabeh kulawarga kalayan hormat,Layon diurus ku hiji jelema wungkul tanpa bantuan,"Dina adat Sunda, ngurus layon téh kudu ati-ati jeung hormat","Layon dimandian, dirapihkeun, jeung disarungan",Sadaya prosés ieu dilakukeun ku dulur-dulur sarta diiringan doa,Ieu ngandung nilai hormat ka anu parantos maot jeung ngajaga kahormatan maranéhna
Socio-religious aspect of life,Asep jeung warga lembur percaya yén ruwatan geus hasil ngusir roh jahat.,Asep jadi sieun jeung teu hayang milu ruwatan deui.,"Di lembur Asep, aya tradisi ngaruwat unggal taun",Tradisi ieu dipercaya bisa ngusir roh jahat ti lembur,Asep sok milu ngabantosan dina acara ruwatan,"Dina salah sahiji ruwatan, aya kajadian anu anéh"
Family Relationships,Yani ngarasa tenang jeung siap pikeun ngalahirkeun sanggeus ngalaksanakeun tradisi ieu,Yani mutuskeun pikeun ngagugurkeun kandunganna,"Dina budaya Sunda, aya tradisi nu disebut ""Nujuh Bulanan"" pikeun ibu hamil","Dina acara ieu, keluarga ngadoa pikeun kasalametan ibu jeung orokna",Aya ogé upacara siraman pikeun ngabersihan ibu hamil,Ieu tradisi dilaksanakeun ku kulawarga Yani anu keur ngantosan orok kahijina
Fisheries and Trade,Maranéhna jadi leuwih disiplin jeung tanggung jawab,Ujang ngajual laukna ka tukang buah,Ujang sarta barudak séjén di désa sok ngabantu kolotna ngurus kolam lauk,Unggal poé maranéhna ngurus lauk-lauk jeung méré pakan,Sakapeung Ujang ngajual lauk hasil piaraan ka pasar,Maranéhna diajar tanggung jawab ti ngurus kolam lauk
Daily Activities,Kulawarga Ibu Nani jadi leuwih raket.,Sarapan teu diabiskeun ku anak-anak.,Ibu Nani keur nyiapkeun sarapan keur kulawargana,Ibu Nani sok masak nasi goreng jeung sambel,Anak-anakna resep pisan kana masakan Ibu Nani,Sarapan jadi momen kumpul kulawarga
Traditional Games,Ulin galah téh ngajarkeun barudak ngarti pentingna gawé babarengan.,Maranéhna hoyong jadi tim galah profesional.,Asep jeung Ujang resep pisan ulin galah,Unggal sore maranéhna sok ulin di lapang desa,Kalolobaan barudak séjénna ogé milu ulin,Maranéhna sok ngabagi tim pikeun ngalakukeun pertandingan
Food,Pa Darman ngarasa senang bisa ngabagi berkah hasil kebon na.,Tatangga langkung resep kana buah apel.,"Dina musim buah, kebon Pa Darman pinuh ku buah manggis",Pa Darman sering ngabagi-bagi manggis ka tatangga,Buah manggis téh seger sarta amis,Tatangga kacida resepna kana buah manggis
Traditional Games,Barudak ngarasa senang jeung kompak,Barudak ngahaja ngahancurkeun kelereng batur,Kang Dedi ngajarkeun barudak di kampungna ulin kelereng,Aranjeunna ngumpul di lapang sabada sakola,Kelereng jadi kaulinan favorit barudak lalaki di kampungna,Aranjeunna silih tandingkeun kelerengna
Food,Kulawargana ngarasakeun pisan soto Bandung nu dihidangkeun ku Yanto.,Soto Bandung teu bisa didahar sabab asin teuing.,Yanto bade masak soto Bandung keur kulawargana,Anjeunna meuli daging jeung sayuran ti pasar,Soto Bandung sok dihidangkeun maké sambel jeung bawang goreng,Yanto hoyong kulawargana ngarasakeun masakan khas Sunda
Religious Holiday,Mang Dedi masihan sembako ka tatangga nu peryogi,Mang Dedi nonton pilem unggal peuting,"Dina bulan Ramadan, Mang Dedi sok ngabaktikeun diri pikeun ibadah",Anjeunna sok maca Al-Qur'an unggal peuting,Anjeunna oge sok ngabantosan babaturan jeung tatangga,Mang Dedi hayang ngabagi rejeki dina bulan suci ieu
Fisheries and Trade,Dedi reueus pisan ningali lauk-laukna jadi séhat.,Lauk-lauk di balong Dedi jadi gering.,Dedi boga balong lauk di buruan imahna,Unggal isuk Dedi sok méré dahar ka lauk-laukna,Anjeunna nyampur bungbuahan jeung sayuran pikeun kadaharan lauk,Lauk-lauk di balong Dedi jadi séhat jeung gendut
Pregnancy and Kids,Tradisi tingkepan dipercaya bisa ngajaga bayi tina roh jahat,Tradisi tingkepan sering diayakeun di musium,"Dina budaya Sunda, aya tradisi ""tingkepan"" nalika bayi geus umur 40 poé","Dina acara ieu, bayi mandi ku cai kembang tujuh rupa",Kulawarga ngadoakeun bayi supaya sehat jeung panjang umur,Acara ieu biasana diayakeun di imah aki nini
Pregnancy and Kids,Minum jamu ieu dipercaya tiasa nguatkeun awak sareng ngurangan rasa lelah.,Minum jamu ieu henteu aya pangaruhna sareng sering dipaliré.,"Dina budaya Sunda, ibu hamil sok diwajibkeun nginum jamu tradisional",Jamu ieu dipercaya tiasa ngajaga kaséhatan ibu sareng orok,"Bahan-bahanna asalna tina empon-empon saperti jahe, kunyit, jeung lempuyang",Teu hilap oge daun sirih jeung madu
Traditional Games,Adi jago pisan maén benthik.,Asep sok meunang ngalawan Adi.,Adi jeung Asep sok maén benthik di lapang sabudeureun kampung,Benthik téh kaulinan anu merlukeun katerampilan,Adi sering menangkeun kaulinan ieu,Asep sok nyoba ningkatkeun kamampuhna
Agriculture,Warga jadi leuwih ngahargaan kana budaya tur tradisi karuhunna,Warga jadi teu hayang ngayakeun Seren Taun deui,Kang Udin sok ngayakeun upacara adat Seren Taun unggal panén,Ieu upacara ngucapkeun sukur kana hasil panén anu melimpah,Seren Taun dilaksanakeun kalayan arak-arakan sareng reog,Ieu tradisi ngajadikeun warga leuwih ngahargaan kana karuhun
Fisheries and Trade,Kang Dedi sok sibuk ngaladénan konsuménna.,Lauk di warung Kang Dedi sok teu aya anu mésér.,Kang Dedi sok ngajual lauk bakar di warungna,Warungna sok rame ku anu mesen lauk bakar,Lauk di warung Kang Dedi sok seger jeung enak,Langganan Kang Dedi sok datang ti jauh-jauh
Art,"Ku maén kacapi, warga kampung Ciawi ngarasa leuwih guyub jeung raket",Warga kampung Ciawi henteu resep jeung kacapi,Kacapi teh alat musik tradisional Sunda,"Di kampung Ciawi, kacapi sering dipake dina acara upacara adat",Kacapi oge dipake dina acara seren taun,Alat musik ieu ngagambarkeun harmoni jeung kaharmonisan
Daily Activities,Lina ngajaga tradisi Sunda ku cara ngahaturanan kembang.,Lina henteu pernah ngahaturanan kembang deui.,Lina sok ngahaturanan kembang di patempatan anu dianggap suci,Anjeunna percaya eta bisa mawa kahadean,Anjeunna milih kembang nu panggeulisna,Lina sok mikirkeun tradisi Sunda
Pregnancy and Kids,Nama-nama ieu dipilih pikeun ngagambarkeun harapan jeung doa ti kolot,Sadaya orok kudu boga dua nami,"Dina budaya Sunda, aya tradisi ngabedakeun nama pikeun orok lalaki jeung awéwé",Orok lalaki biasana dibéré nama nu bermakna kuat,Samentara orok awéwé dibéré nama nu bermakna lemes,Tradisi ieu ngagambarkeun peran masing-masing jenis kelamin dina budaya Sunda
Fisheries and Trade,"Ternyata, Dedeh poho nyandak kantong plastik pikeun ngajual lauk",Dedeh poho jalan ka pasar,Dedeh hoyong ngajual lauk hasil tangkapan suaminya di pasar,Anjeunna nyiapkeun sadaya perlengkapan dagangna,Dedeh angkat ka pasar isuk teuing,"Di tengah jalan, anjeunna poho hiji hal"
Pregnancy and Kids,Ieu upacara dilaksanakeun kalayan sederhana tapi penuh makna.,Ngaran bayi biasana dipilih sacara acak tanpa pertimbangan.,"Dina budaya Sunda, ngaranan bayi mangrupa prosés anu penting","Biasana, kolot bakal konsultasi heula ka sepuh atawa tokoh agama",Ngaran anu dipilih biasana ngandung harti anu saé sareng doa,Upacara ngaranan biasana dilaksanakeun saatos tujuh poé sanggeus lahirna
Religious Holiday,Suasana imah jadi rame ku barudak anu narima angpao.,Sadaya wargi indit ka gunung keur camping.,"Dina nyambut Imlek, wargi Tionghoa di Cirebon nyiapkeun kueh keranjang jeung ngadekorasi imah ku lampion beureum",Aya tradisi babagi angpao ka barudak,Wargi-wargi ogé ngadon ngumpulkeun sanak-saderek pikeun tuang babarengan,Sadaya wargi ngarasa bahagia
Wedding,Para tamu bagja nampi duit saweran,Panganten lalaki teu ngarecah endog,"Dina tradisi pernikahan Sundanese, aya acara saweran",Aya panganten lalaki jeung awéwé ngarecah endog,Ieu ngalambangkeun kasuburan jeung kaharmonisan rumah tangga,Para tamu ngarebutkeun duit anu disawer
Traditional Games,Babaturanana ngucapkeun wilujeng ka Dinda.,Dinda leungit sadaya kelerengna.,Dinda sok maén kelereng di gang imahna,Babaturan Dinda sok ngumpul unggal soré pikeun maén bareng,"Dina hiji poé, Dinda meunang loba kelereng ti babaturanana",Dinda bungah pisan
Fisheries and Trade,Barudak di kampung jadi mahir ngala ikan sarta ngajaga tradisi.,Barudak di kampung teu resep ngala ikan.,Bapa Dedi sok ngalatih barudak di kampungna pikeun ngala ikan,Anjeunna ngajarkeun cara ngala ikan anu bener,Barudak di kampung jadi pinter ngala ikan,Tradisi ieu dijaga turun temurun
Daily Activities,Indra janten langkung bugar sareng produktif di kantor.,Indra kapaksa ngaganti sepedana unggal minggu.,Indra sok ngagunakeun sepeda pikeun angkat ka kantor,Anjeunna nganggap eta minangka olah raga sapopoen,Jalan ka kantor oge leuwih gancang mun ngagunakeun sepeda,Manehna oge jadi leuwih sehat
Agriculture,Tradisi ieu ngajaga kaharmonisan jeung rasa gotong royong di antara warga.,Tradisi ieu ngajadikeun sawah warga jadi teu subur.,"Di kabupaten Ciamis, warga miboga tradisi ngagelar hajat lembur nalika usum tanam paré",Aranjeunna ngalaksanakeun upacara ngadu'a ka karuhun jeung nyuhunkeun berkah ka Gusti,Sadaya warga ngumpul di sawah kalayan mawa rupa-rupa sesajen,Upacara ieu jadi ajang silaturahmi antar warga
Daily Activities,Jukut lawas eta jadi hiasan di imahna Tina,Jukut lawas eta rusak teu bisa dipake,Tina bogoh ngumpulkeun barang antik,Anjeunna sering ngurilingan pasar barang antik,"Poe ieu, Tina manggihan hiji jukut lawas",Anjeunna langsung meuli jukut eta
Religious Holiday,Tradisi ngadamel obor téh pikeun ngaraksa suasana takbiran,Tradisi ngadamel obor téh pikeun ngusir hama,"Dina malem takbiran, warga kampung sok ngadamel obor tina bambu",Obor-obor ieu dipasang di sakuliling kampung,Barudak téh sok milu ngabantosan masang obor,Kampung jadi caang jeung rame ku obor
Wedding,"Sanggeus upacara, sadaya tamu ngahaturkeun salam sareng doa.",Telur anu diinjak ngabalukarkeun masalah gedé dina acara.,"Dina beubeurang pernikahan, aya upacara panggih di imah panganten lalaki",Panganten awéwé ngagem kebaya bodas sareng panganten lalaki maké jas batik,Aya ogé upacara injak telur,Ieu mangrupa simbolis yén panganten lalaki bakal ngajaga sareng ngurus pamajikanana
Wedding,Acara nikah jadi rame jeung meriah.,Bale desa jadi kotor jeung rusak.,"Di kampung, nikah biasana dilaksanakeun di bale desa",Bale desa dihias ku kembang jeung janur,Para tamu diundang pikeun datang,Nikah di bale desa ngagambarkeun kekompakan warga
Art,Lina meunang penghargaan pikeun penampilanna.,Lina robih nyanyi lagu pop dina festival éta.,Lina milu kursus kacapi di kota,Kacapi mangrupa alat musik tradisional Sunda anu dipetik,Lina meunang pangajaran ti guru kacapi anu geus kawentar,"Dina hiji festival, Lina maén kacapi kalayan merdu"
Socio-religious aspect of life,Warga kampung Babakan jadi langkung akrab sareng silaturahmi terjaga,Warga kampung henteu resep kana kagiatan tadarus bareng,"Dina bulan Ramadhan, warga kampung Babakan rajin ngalakukeun tadarus bareng di mesjid",Aranjeunna ngabagi jadwal supaya sadayana tiasa ilubiung,"Sanggeus tadarus, dilanjutkeun ku ngabuburit sareng ngabuka puasa bareng",Kagiatan ieu ngajarkeun nilai-nilai kebersamaan sareng kekompakan
Art,Euis hayang jadi pangarang sajak Sunda anu terkenal,Euis mutuskeun pikeun eureun maca sajak sarta fokus kana olahraga,Euis resep maca sajak Sunda,Sajak-sajak Sunda teh sering dibacakeun dina acara adat,Euis sering ngumpulkeun sajak-sajak ti pangarang anu dipikaresepna,Anjeunna ogé sok nyerat sajak Sunda
Art,Rara ngagunakeun waktu pikeun ngaleungitkeun stress saméméh nulis deui.,Rara mutuskeun pikeun eureun nulis sajak.,Rara resep pisan maca sajak-sajak Sunda,Anjeunna sering maca sajak di acara sastra,Rara ogé hoyong nyieun sajak-sajak sorangan,"Tapi, Rara ngalaman writer's block"
Death,Tradisi ieu ngawujudkeun rasa silih asih jeung silih hormat antawis warga,Dahareun nu disebarkeun kudu dimakan ku nu datang sagemblengna,"Dina budaya Sunda, aya tradisi nyebarkeun sangu katut lauk nalika aya nu tilar dunya",Sangu katut lauk ieu disebarkeun ka tatangga jeung dulur deukeut,"Ieu tradisi disebut ""nyadiakeun dahareun keur arwah""",Tujuanna pikeun ngalap berkah sarta doa pikeun almarhum
Religious Holiday,Malam Natal jadi meriah ku dodol jeung kueh khas.,Dodol jeung kueh khas dijual ka pasar émbér-embér.,"Sebelum Natal, di Garut, wargi-wargi biasana nyieun dodol jeung kueh khas Natal",Aya tradisi ngabagi-bagikeun dodol ka tatangga,Wargi-wargi ngabersihan imah jeung ngahias pohon Natal,Sadaya wargi gugup ngadagoan Natal
Pregnancy and Kids,Tradisi ieu dilaksanakeun kalayan harapan sang bayi bakal tumbuh sehat tur kuat.,"Sanggeus dicukur, rambut bayi sok dipiceun ka tempat sampah.","Dina budaya Sunda, aya tradisi ""cukur rambut"" pikeun bayi anu umurna tujuh bulan",Rambut bayi bakal dicukur bersih ku kolot atawa nini aki,Acara ieu dipercaya bisa ngusir roh jahat sareng méré berkah,Rambut anu dicukur biasana disimpen atawa dihanyutkeun ka walungan
Family Relationships,Keluarga Asep jadi langkung akrab sareng silih asah silih asih,Keluarga Asep jarang ngobrol nalika acara makan bersama,Keluarga Asep sering ngumpul di rumah nini,"Unggal minggu, aranjeunna ngadamel acara makan bersama",Kegiatan ini mempererat hubungan antaranggota keluarga,Nini selalu memasak makanan khas Sunda
Wedding,Pangantén ngarasa bahagia jeung berharap rejeki anu lancar.,Pangantén lalaki teu hayang ngalakukeun upacara saweran.,"Dina tradisi Sunda, upacara saweran dilakukeun",Pangantén lalaki jeung awéwé disawer ku duit receh jeung beras,Ieu simbol pikeun kahirupan anu subur sarta rejeki anu lancar,Sadaya tamu pada ngarebut duit receh nu disawer
Daily Activities,Tatanggana ngahargaan kabiasaan Agus,Agus teu pernah nyapu buruan deui,Agus sok nyapu buruan imahna unggal énjing,Ieu kabiasaan diwanohkeun ku indungna,Agus resep ningali buruan anu beresih,Anjeunna ogé sok ngabantosan tatanggana nyapu buruan
Fisheries and Trade,Pasar ikan di desa Cileutik jadi rame sarta berkah,Warga desa Cileutik jadi jarang meuli lauk,"Di desa Cileutik, aya pasar ikan anu rame unggal poe",Warga desa sok meuli lauk ti pasar ieu,"Aya hiji tradisi di desa ieu, nu meuli lauk kudu ngadoakeun anu ngajual supaya rejekina lancar",Eta tradisi diwariskeun ti kolot ka anak
Wedding,Sangu tumpeng dina acara kawinan téh simbol rasa syukur.,Sangu tumpeng téh asalna ti budaya luar.,"Sawaktu acara kawinan, tamu undangan biasana dibéré dahareun khas Sunda","Saperti nasi tumpeng, opor ayam, jeung kue tradisional",Sangu tumpeng téh simbol syukur ka Gusti nu Maha Esa,Dahareun anu dibéré biasana mangrupa hasil bumi lokal
