topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Pregnancy and Kids,Vina ngalakukeun ritual 40 hari lantaran Vina hayang ngajaga bayina anu anyar lahir.,Vina ngalakukeun ritual 40 hari lantaran Vina hayang ngajaga status sosial.,Vina resep pisan ngalakukeun ritual 40 hari pikeun bayina,Vina ngandeg di tempat ritual sarta ngalakukeun ritual anu kudu dilakukeun,Vina ngahadiahkeun sesajén ka seluruh tamu undangan,Vina ngarasa bahagia sarta syukur
Family Relationships,Widya boga kulawarga nu cicing di Jakarta,Widya teu boga kulawarga di Jakarta,"Nalika umur 40 taun, Widya ngalamaran gawé di Jakarta",Anjeunna kudu pindah ti Bandung ka Jakarta,Anjeunna boga kulawarga di Jakarta,Widya teu hayang cicing di Jakarta sorangan
Wedding,Asep sareng Nia kudu méré baju sangkan kabéh tamu nu aya kawinna boga keriangan.,Siti teu perlu ngalaksanakeun ngawisuda.,"Di poé peuting, Siti sareng kulawargana ngalaksanakeun upacara ngalungsurkeun pengantin",Siti bakal kawin sanggeus dua poé,Ngawisuda mangrupa tradisi nu kudu dilaksanakeun saméméh kawin,Kulawargana Siti nganggap yén ritual ieu penting
Daily Activities,Diah téh jalma nu pingin gumbira,Diah téh jalma nu teu pingin gumbira,"Ieu téh poé Minggu, poé libur nu mimiti","Diah rék ngayun ka taman, ngajak kulawarga","Diah ngayun kénéh nalika siang, sanggeus dzuhur","Diah ngajak makanan, nu geus disiapkeun ti peuting"
Fisheries and Trade,Komar tiasa ngokolakeun lauk pikeun dijual di pasar.,Komar ngajual lauk pikeun dijual di pasar liwat aplikasi online.,Komar tiasa ngokolakeun lauk,Komar ngokolakeun lauk ti saprak subuh,Komar tiasa ngokolakeun lauk pikeun dijual di pasar,Komar bisa ngokolakeun lauk kalayan saé
Wedding,Asep boga tanggung jawab nu luhur,Asep teu bisa ngagandong endog,"Di poé panganténan, Asep ngagandong endog keur dibikeun ka batur",Asep ngagandong endog nu dihias ku kulit bawang,Asep ngajaga endog sangkan teu pecah,Asep kacida hati-hati
Socio-religious aspect of life,Ira budak borangan,Ira wani asup ka imah nini,Ira cicing di gigireun imah nini,Ira sok sieun ngaliwat ka imah nini,Ira ngagorowok mun aya nu pikasieuneun,Ira lumpat ngajerit sieun ngaliwat ka imah nini
Family Relationships,Adina Rani meunang ngajaga aya di luhureun panggung,Adina Rani ngan saukur bari ngajaga.,Rani ngarasa bahagia alatan rék ngarayakeun hajat,Rani nyiapkeun sababaraha hal,Rani ngajak adina nu kasep keur ngagula,Adina Rani ngabéjaan yén maranéhna rék ngajaga
Fisheries and Trade,Asep hayang usahana maju jaya ka hareupna,Asep keur ngarasa pailit,Asep ngadegkeun usaha nu ngajual lauk anu seger,Usaha anu diadegkeunna di pasar trén,Maranéhna ngajual lauk nu seger kénéh ti kapal,Asep butuh ngitung untung rugi usahana
Pregnancy and Kids,"Ku kituna, Bapak jadi tokoh nu penting dina ngarawat budak.",Bapak henteu boga peran nu penting dina ngarawat budak.,Bapak boga peran nu penting dina ngarawat budak,Bapak kudu bisa ngajadikeun budak jadi mandiri jeung boga akhlak nu alus,Bapak ogé kudu bisa ngabéréskeun rasa syukur ka Gusti,Bapak boga tanggung jawab nu gedé dina ngarawat budak
Pregnancy and Kids,Sinta dipuji ku kulawargana kana katerampilannya.,Sinta teu percaya kana cara tradisional.,"Nalika ngubaran bayina, Sinta maké cara tradisional nu dipercaya pikeun ngajaga kasehatan bayi",Sinta maké krim nu dijieun tina bahan-bahan alami pikeun ngajaga kulit bayi,Sinta resep ngubaran bayina ku cara tradisional,Sinta percaya yén cara tradisional téh leuwih aman pikeun bayi
Death,Haji Karta teu ngalaksanakeun ritual pasucian,Haji Karta nu milu ngatur upacara pangubur,"Ti saprak aya kematian di kulawarga, Haji Karta teu ngamanggu pangaweruh yén kudu ngalaksanakeun ritual pasucian",Anjeunna milih ngajauhkeun diri ti kulawarga nu sedih,Haji Karta kacida mikirkeun ngeunaan bisnis anu teu lila bakal dibuka,Haji Karta milu ngatur upacara pangubur
Wedding,Dian jeung ayana bakal ngayakeun pernikahan nu sagemet.,Ayana tara tiasa nampa lamaran Dian,Lahirna Dian di dampingan ku ayana nu geus tilu taun,Dian geus tilu kali ngalamar ayana,Ayana geus nampa lamaran Dian,Kabéh kulawarga geus siap pikeun ngarayakeun pernikahan maranéhan
Family Relationships,Dedi bakal ngajajar anakna ngalungkeun,Dedi teu resep ngalungkeun,Dedi resep pisan ngalungkeun anakna,Anakna Dedi rék diajar ngalungkeun,Dedi ngajak anakna ka raramat,Dedi rék ngajajar anakna ngalungkeun
Family Relationships,Tono sarta Lestari gumbira ngeunah di pasar malem,Pasar malem nu ngahurungkeun maranehna,"Tapi teu weléh, Tono tetep ngajak dulurna, Lestari, ka pasar malem",Lestari nu luyu ngajak Tono ka pasar malem,Tono sarta Lestari milu kakekna ka pasar malem,Kakekna hayang ngajak maranehna ka pasar malem
Religious Holiday,"Nalika maranehna nungguan acara pawai obor, maranéhna ngalakukeun ritual ngalap nyiur",Acara pawai obor téh dilaksanakeun di pagi poé,"Di jero masjid, batur sareng tamu kumpul ngan nungguan waktos acara pawai obor","Salian ti éta, aranjeunna ogé ngalakukeun ritual ngalap nyiur","Waktos ieu, warga sok ngalap nyiur di sabudeureun masjid",Acara pawai obor dilaksanakeun ti mimiti wengi
Family Relationships,Kaka jeung Adik sukses ngajaga hubungan nu harmonis,Kaka jeung Adik henteu miboga peran nu penting,"Di hiji désa, Kaka jeung Adik miboga hubungan nu deukeut",Mereka hayang ngajaga hubungan nu harmonis jeung warga désa,Kaka jeung Adik miboga peran nu penting dina ngajaga adat istiadat Sunda,Mereka miboga tanggung jawab ngajaga lingkungan
Religious Holiday,Adi hayang jadi jalma anu leuwih alus spiritualna.,Adi hayang jadi jalma anu leuwih kayas.,"Dina poé ka-27 Ramadhan, Adi maca Al-Qur'an di masjid",Anjeunna rék maca 30 juz dina peuting,Adi nganggap yén ngayakeun Lailatul Qadr téh penting,Adi hayang ngahadiahkeun dirina hiji hadiah
Socio-religious aspect of life,Déwi akhirna milih kacimparan nu sederhana anu sesuai jeung kaayaanana.,Déwi mutuskeun milih kacimparan nu paling mewah jeung paling boga harganeu pangmahalna.,Déwi asup ka masjid pikeun ngalaksanakeun shalat subuh,Déwi teu boga kacimparan jeung basajan,Déwi ngajajal kacimparan tetangga deukeut imahna,Kacimparan tetanggana Déwi loba pisan jeung Déwi teu tiasa milih
Traditional Games,Ujang méré tantangan ka kawan-kawan sareng jadi jawara,Ujang dianggap sombong kusabab ngahina kawan-kawan,Aya lalaki nu boga ngaran Ujang,Ujang resep ngalarungkeun congklak,Ujang ngajalankeun congklak di lapang sareng kawan-kawan,Ujang méré tantangan ka kawan-kawan
Daily Activities,Vina ngalakukeun kagiatan nu aya hubunganana jeung masarakat nu alus,Vina teu ngalakukeun kagiatan nu aya hubunganana jeung masarakat,Vina resep pisan ngalakukeun kagiatan nu aya hubunganana jeung masarakat,Vina ngagambarkeun yén bakal ngalakukeun kagiatan nu aya hubunganana jeung masarakat nu alus,Vina ngajajal hareup pikeun ngalakukeun kagiatan nu aya hubunganana jeung masarakat,Vina resep pisan ngalakukeun kagiatan nu aya hubunganana jeung masarakat di pagi poé
Daily Activities,Lani resep pisan ngagunakeun barang nu ngaluarkeun émisi ngora.,Tika henteu tiasa ngaraskeun sawah ku cara nyiarkan jukut.,Tika resep pisan ngaraskeun sawah,Tika resep pisan ngaraskeun sawah nu loba pisan,"Tika ngaraskeun sawah nu réa, kaasup ngajaga kebon jeung nyiar jukut",Tika resep pisan ngaraskeun sawah nu alus jeung rapi
Daily Activities,Ojak gura-giru hayang nepungan Tina nu geus mangtaun-taun teu kadéngé.,Ojak rék nganjang ka imah Tina.,Ojak naék angin kana délman,Angin teu ngecrék teuing,Ojak kakara meunang telepon ti Ayah,"Ayah ngabéjaan yén Tina, misanna Ojak aya di imahna"
Wedding,Rina siap pikeun ngahadepan tamu undangan,Rina henteu resep ngalakukeun upacara pernikahan,Rina maké kebaya nu éndah sarta rambutna dihias luyu,Rina keur ngahias diri rék ngahadepan tamu undangan,Rina resep ngalakukeun upacara pernikahan anu éndah,Rina hayang ngalakukeun pernikahan nu sakral
Fisheries and Trade,Urang éta tetep nganggo cara tradisional pikeun ngajual lauk,Urang éta ngarawat sapi ku cara moderen,"Di pasar Cianjur, aya nu ngarawat sapi sacara tradisional",Manehna nganggo kandang nu dijieun tina bahan alam,Kandang éta dipasang di tukang nu jembar,Urang éta terus ngarawat sapi sacara turun temurun
Death,"Sanggeus pembacaan, aranjeunna ngayakeun salat ghaib.","Sanggeus pembacaan, aranjeunna ngayakeun salat magrib.","Dina upacara ngirim doa, kulawarga nu sedih kudu ngayakeun pembacaan tahlil",Pembacaan tahlil téh pembacaan la ilaha illallah nu dihaturkeun ka almarhum,Nu ngayakeun pembacaan téh kudu maké baju hideung jeung sirah rambutna kudu dibérés,Pembacaan téh diiringan ku tabuhan bedug
Traditional Games,Rina jeung batur-batur na bisa maén Engklek kalayan rasa gumbira,Rina teu bisa maén Engklek,Rina resep maén Engklek di panggung,Engklek téh tradisional Sunda,Rina ngajak batur ti sakola,Maranéhna hoyong maén di panggung nu luas
Traditional Games,Batur nu meunang bakal jadi juara di désana.,Batur nu éléh bakal dihukum ku kuwu désa.,"Di désa, aya acara nu unik, nyaéta maén sirib",Sirib téh kaulinan tradisional nu ngagunakeun bambu,Bambu téh dipaké salaku sirib nu bakal dijunjun ka tanah,Batur nu éléh bakal jadi batur tukang ngajaga
Art,Suci meunang loba pangajén jadi maén tarawangsa,Suci gagal ngajajar maén tarawangsa,"Suci hayang ngajajar maén tarawangsa, alat musik tradisional Sunda",Suci miharep bisa maén tarawangsa dina acara-acara adat Sunda,Suci ngan resep maén tarawangsa nalika aya acara-acara adat,Suci ngora tapi geus resep maén tarawangsa
Socio-religious aspect of life,Mang Dedi ngagambarkeun yén bakal ngokolakeun sawah jeung gumbira.,Mang Dedi teu ngokolakeun sawah.,Mang Dedi boga sawah,Mang Dedi hayang ngokolakeun sawahna,Mang Dedi ngajak kuncen ka sawah,Mang Dedi ngabéjakeun yén kudu ngokolakeun sawah
Family Relationships,Rina junun ngajak budakna ka kursus basa Sunda,Rina nganteurkeun budak leutikna nu teu daék ngarti basa Sunda,Rina ngarasa sedih kana budak leutikna nu teu daék ngarti basa Sunda,Rina hayang budakna ngarti basa Sunda sacara lengkep,Rina sok ngajak budakna ka acara adat Sunda,"Budak leutikna nu teu acan ngarti basa Sunda, ngan ngécé basa Indonesia"
Fisheries and Trade,Dedi teu boga lauk-lauk nu sésa,Dedi barudak nu teu weléh,"Di pasar ikan, aya nu ngaranna Dedi",Dedi téh tukang ikan nu loba pelanggan,Dedi téh tukang ikan nu boga lauk-lauk nu seger,Dedi geus ngajual lauk-lauk ti subuh
Socio-religious aspect of life,Rizky ngerasa adanya parobahan cara mikir ti alus.,Rizky teu boga rasa percaya diri.,Rizky resep pisan ngabaca buku nu ngajénan ajén-ajén budi,Rizky hayang ngaleungitkeun rasa iri,Rizky geus ngabaca buku salila tilu minggu,Rizky ngerasa éra ératna
Traditional Games,Ega sumping ka kejuaraan nasional,Ega teu bisa maén kasti deui,Ega janten juara maén kasti,Ega terus ngokolakeun kasti pikeun maén kasti,Ega geus lila téh maén kasti,Ega hayang jadi juara nasional kasti
Traditional Games,Tono jeung batur-batur na bisa maén Cublak-Cublak Suweng kalayan rasa gumbira,Tono teu bisa maén Cublak-Cublak Suweng,Tono resep maén Cublak-Cublak Suweng di sawah,Cublak-Cublak Suweng téh tradisional Sunda,Tono ngajak batur ti kampung,Maranéhna hoyong maén di sawah nu seger
Socio-religious aspect of life,Dedi ngajadi inspirasi pikeun warga désa.,Dedi teu resep ngabantu désa.,Dedi ngabakti ka désa,Dedi ngajaga désa,Dedi ngabantu warga,Dedi teu kaciwa ngabantu désa
Fisheries and Trade,Rina jadi meuli laukna di warung anyar,Rina jadi meuli laukna di warung lama,Rina ngorbit ka pasar,Rina hayang meuli lauk nu séjéna,Rina ngaliwat ka warung lauk nu anyar,Rina teu naha warung lauk nu anyar éta
Daily Activities,Lesti janten boga motor sorangan.,Lesti teu bisa ngajalan kana motor ku lantaran teu boga motor sorangan.,Lesti geus tilu kali kaburangan nu ngajalan kana motor,Lesti teu boga motor sorangan sabab henteu bisa ngajalan,Lesti mindeng ngajalan kana motor temenna,Ayeuna Lesti teu bisa ngajalan kana motor
Traditional Games,Babaturan Dina tulungan Dina salajengna.,Dina teu bisa maen congklak deui alatan lila poho.,Dina jeung babaturan-babaturanna maen congklak,Dina teu kuat maen congklak,Dina leumpang bari tuang,Dina teu bisa maen congklak deui
Death,Kulawarga Ika ngalaksanakeun upacara adat salila tilu poé,Kulawarga Ika teu ngalaksanakeun upacara adat,Ika miang tiwas,Kulawarga Ika ngayakeun upacara adat,Kulawarga Ika nyiapkeun bebotoh sarta nyieu kain kafan,Ika dibebotoh dina kubur
Socio-religious aspect of life,Rina ngajadi conto pikeun jamaah masjid.,Rina teu resep ngabantu masjid.,Rina ngabakti ka masjid,Rina ngajaga masjid,Rina ngabantu ustad,Rina teu kaciwa ngabantu masjid
Agriculture,Dina nyieun sawah nu séhat,Dina ngarobah sawah jadi lapangan,Dina hayang nanjeurkeun sawah,Dina ngajak batur ti désa ka sawah,Dina sareng batur ngarobah tanah,Dina sareng batur ngalér génténg
Pregnancy and Kids,Risma dibantosan ku batur,Risma nguruskeun budakna sorangan,Risma kudu nguruskeun budak nu ngora,Budak ngora kudu dibéré susu nu cukup,Risma kudu ngawaskeun kaeupeul budakna,Budak ngora Risma sehat
Traditional Games,"Rupana, Kino poho mayar séwa palampung.",Aya nu ngageroan Kino ngajual inuman tiis.,Kino jeung kulawargana nuju wisata ka wahana wisata cai,Kino sumanget pisan pikeun nyobaan sorodotan cai nu pangjangkungna di dinya,Kino buru-buru nyokot pelampung nu deukeut,Ujug-ujug aya nu ngageroan Kino
Religious Holiday,Tono henteu pernah ngabolaykeun puasa Ramadhan.,Tono teu laksanakeun solat tarawih salamina Ramadhan.,Tono nembe ngalaksanakeun puasa Ramadhan,Anjeunna resep pisan kana puasa,Tono ngalaksanakeun puasa kalawan ati anu lurus,"Tono ogé ngalaksanakeun ibadah lianna, ti solat tarawih nepi ka sedekah"
Religious Holiday,Nia ngabacakeun Al-Qur'an sacara rutin.,Rina ngadahar daging babi.,Rina nuju pasar malem saméméh Idul Fitri,"Rina resep meuli paré, téh, sareng jajanan séjénna",Rina ogé resep meuli bunga sareng kaén anyar,Rina ngajajal ngariung pikeun ngobarkeun Idul Fitri
Wedding,Baju kaén raja téh ngan digunakeun ku pengantén lalaki,Prosesi nginum cai nu dicawad téh ngan dilakukeun ku pengantén lalaki,"Dina acara kawin Sunda, nu rék kawin kudu ngalakukeun prosési nginum cai nu dicawad ku orang tua",Cai nu dicawad téh ngandung harti pikeun ngabersihkeun dosa,Prosesi nginum cai nu dicawad téh jadi simbol pikeun ngabersihkeun dosa,Nu rék kawin téh kudu ngalakukeun prosési nginum cai nu dicawad
Art,Dina mawa hormat ka kulawargana,Dina ngagantungkeun hayangna,Dina hayang ngagancangkeun ngajajar reog,Dina geus ngalatih sababaraha lami,Dina tiasa nembang lagu-lagu reog nu éndah,Dina tiasa mawa lagu reog ka tingkat nasional
Family Relationships,Lesti heureuy lantaran bisa tepang deui bapana sareng bude lesti.,Bude Lesti nuju tina jakarta ka bandung tanpa ibu bapana.,Bude Lesti nuju tina jakarta ka bandung,Bude lesti nuju ngopasar ka pasar tukang,Bude lesti nuju tina pasar ka imah bapana,Bude lesti bisa tepang deui bapana
Daily Activities,Lintang ngalakukeun kagiatan nu aya hubunganana jeung alam nu alus,Lintang ngalakukeun kagiatan nu aya hubunganana jeung alam nu teu alus,Lintang resep pisan ngalakukeun kagiatan nu aya hubunganana jeung alam,Lintang ngagambarkeun yén bakal ngalakukeun kagiatan nu aya hubunganana jeung alam nu alus,Lintang ngajajal hareup pikeun ngalakukeun kagiatan nu aya hubunganana jeung alam,Lintang resep pisan ngalakukeun kagiatan nu aya hubunganana jeung alam di pagi poé
Fisheries and Trade,Urang munding tunggu pembeli lauk sacara sabar,Urang munding ngajual lauk sacara paksa,"Di basisir, aya rupa-rupa lauk anu dijual","Aya lauk segar, lauk beku, jeung lauk asin",Pernah aya lauk anu teu laku dijual,Niat urang munding ngajual lauk sacara murah
Art,Udin ahirna bisa ngajual batikna ka pengunjung pesta adat,Udin kalah dina lomba ngarangké batik,Udin ngarangké batik nu dipaké dina acara pesta adat,Udin ngajajar motif batik nu unik,Udin ngarangké batik nu motifna nyaritakeun kahirupan urang Sunda,Udin ngarangké batik nu loba nu ngagambarkeun gunung jeung leuweung
Death,Dina ngakueun inagih duka tadi ngantosan sapoé.,Dina teu ngakueun inagih duka.,Dina nuju ngakueun inagih duka,Dina anu ngakueun inagih duka téh ibu sareng bapana,Dina ngakueun inagih duka tina kulawarga sareng tetangga,Dina ngawangun katuranggan pikeun kolotna
Socio-religious aspect of life,Damar mimiti diajar ngeunaan adat ngalongok kolotna,Damar teu resep ngalongok kolotna ayeuna.,Damar mimiti ngalaksanakeun ngalongok ka kolotna nu aya di pasucian,Damar resep ngalongok kolotna anu aya di pasucian,Damar ngalaksanakeun ngalongok ka kolotna di pasucian,Damar sareng kanca-kanca ngalaksanakeun ngalongok
Daily Activities,Ira ngawaskeun jemuran nu aya di luar nalika soré.,Ira ngajual mesin jahitna alatan teu bisa ngusap baju.,Ira ngalakukeun pagawean soré di pagawéan imahna,Anjeunna ngurus baju nu aya di jemuran,Ira ngusap baju nu kotor ku lebu,"Nalika Ira ngusap baju, anjeunna teu bisa ngawaskeun jemuran nu aya di luar"
Family Relationships,Dina ngajak adi ka pasar sacara maya,Dina ngajak adi ka pasar sacara langsung,Dina resep ngajak adi ka pasar,Adi keur sakit,Dina pengin adi hadir,Dina ngajak ibuna manggihan cara ngahadiran adi
Traditional Games,Warga Subang bakal jadi warga anu kasohor ku tradisi permainan banténgna,Warga Subang teu bisa ngalaksanakeun permainan banténg sacara rutin,"Di Subang, aya tradisi permainan anu ngagunakeun banténg anu dijieun tina janur",Permainan éta diaranan permainan banténg,"Dina poéan Maulud Nabi, warga Subang ngalaksanakeun permainan banténg anu diikuti ku sakabéh warga","Di kaulinan éta, aya loba hadiah anu dipanggih"
Art,Siti ngarasa bahagia,Siti sumping ti panggung,Siti resep pisan ngadengkeun lagu tradisional Sunda,Siti hayang ngadengkeun lagu Sunda di TV,Siti nyobaan ngadengkeun lagu Sunda di panggung,Siti ngadengkeun lagu Sunda nu éndah nepi ka publik ngabangsakeun
Pregnancy and Kids,"Ku kituna, Sunatan jadi tradisi nu penting pikeun urang Sunda nalika ngarawat budak kolot.",Sunatan henteu penting pikeun urang Sunda nalika ngarawat budak kolot.,"Nalika budak kolot, urang Sunda boga tradisi ngalakukeun upacara Sunatan",Sunatan dilaksanakeun nalika budak umur sapuluh taun,Sunatan boga tujuan nangtayungan budak jeung ngajadikeun budak jadi mandiri,Sunatan ogé jadi ajang ngabéréskeun rasa syukur ka Gusti
Fisheries and Trade,Dedi bakal ngalarapan musibahna,Dedi gagal ngalarapan musibahna,"Hiji poé, aya hiji urang lalaki nu ngaranna Dedi",Dedi téh tukang lauk nu suka ngala lauk di laut,Dedi ogé kénéh ngajual laukna di pasar,Aya hiji waktos nu Dedi ngalaman musibah
Death,Dokter ngabéjaan yén asma Tika geus parah.,Tika kudu nginum ubar pikeun asma.,"Ti saprak tilu poé ka tukang, Tika ngarasa hésé napas",Tika tiwas leuleutik kaserang asma,Tika nginum ubar pikeun asma,Tika balik deui ka rumah sakit
Daily Activities,Dina jeung bapana diajar yén kebon mangrupi sumber daya alam nu kudu dijaga.,Dina jeung bapana ceurikna ngalanglang ka kebon.,Ayahna Dina mindeng ngajak manéhna ngalanglang ka kebon,Dina resep pisan ngalanglang ka kebon jeung bapana,"Bapana ngajak Dina ka kebon nu ngahasilkeun bongboros, cau, jeung jeruk",Dina jeung bapana mineng ngajak babarangan waktos sateunah ngalanglang
Art,Novi mawa hormat ka kulawargana,Novi ngagantungkeun hayangna,Novi hayang ngagancangkeun ngajajar tari jaipong,Novi geus ngalatih sababaraha lami,Novi tiasa nari tari jaipong nu éndah,Novi tiasa mawa tari jaipong ka tingkat internasional
Death,Asep ngarasa bapana téh saha pisan,Asep ngarasa bapana téh teu saha pisan,"Lantaran bapana maot, Asep kudu ngurus warisan",Asep ngarasa bungah alus kacida bapana ninggalkeun warisan,Asep ngarasa bapana téh saha ngurus Asep,Asep ngarasa ari bapana saha pisan
Pregnancy and Kids,Anak Papa Han resep pisan naik kuda,Kuda nu ditawaran teh geus lara,Papa Han resep pisan ngajak anakna ka tempat wisata,Papa Han ngajak anakna ka kebun binatang,Anakna Papa Han resep pisan nyingan kuda,Papa Han nawarkeun naik kuda ka anakna
Art,Asep tetep terus ngalajengkeun pangajaran tari Jaipongna.,Asep ngarasa teu boga harapan deui ngajajah tari Jaipong.,Asep terobsesi ngajajah tari Jaipong,Asep nu boga cita-cita jadi penari Jaipong terbaik,Manéhna sering latihan jeung ngarasa teu nyanggup,Tarian nu dijadikeun target Asep téh tarian nu ditampilkeun nalika upacara adat
Fisheries and Trade,Jaja bakal ngala lauk nu loba,Jaja gagal ngala lauk,"Di hiji désa nu aya di pasisir, aya hiji urang lalaki nu ngaranna Jaja",Jaja téh patani nu suka ngala lauk di walungan,Jaja ogé kénéh ngajual laukna di pasar,Jaja resep ngala lauk
Fisheries and Trade,Neng Diah nempo lauk-lauk nu teu laku,Neng Diah nempo lauk-lauk nu laku,"Neng Diah, nu remen ngajual lauk-lauk di pasar, sedih kénéh",Neng Diah nu geus ngajual lauk-lauk ti subuh,Neng Diah budak nu peka kana lingkungan sekitar,Neng Diah nempo lauk-lauk nu aya di pasar nu teu laku
Pregnancy and Kids,Bayi Lestari sehat sareng kuat,Bayi Lestari katrok sareng leuleus,"Di imah Lestari, aya tradisi ngajaga bayi nu anyar lahir",Bayi nu anyar lahir kudu dijieunkeun laun laun jeung henteu kudu cepat-cepat,Lestari ngabutuhkeun bantosan ti indungna pikeun nguruskeun bayina,Kondisi bayi Lestari alus
Death,Dina ngalong oké nepi ka beurang.,Dina teu resep ngalong oké.,Aya budak leutik nu ngaranna Dina,Dina resep pisan ngalong oké,Dina loba ngalong oké,Dina teu boga kaulinan séjén
Death,Ibu bisa ngurus ibuna kalayan saé,Ibu tiasa ngurus batur lian,Ibu sedih lantaran pamatian ibuna,Ibu kudu ngajak kulawarga lian pikeun méré isin,Ibu kudu ngurus sakabéh prosés pemakaman ibuna,Ibu kudu maké baju hideung pikeun nunjuk kanyeri
Family Relationships,Siti langsung ngajak bapana nuju pasar,Siti langsung nganggap bapana teu hayang ka pasar,Siti nyoba ngajak bapana ka pasar,Siti teu nyangka bapana bakal ngajak Siti ka pasar,Siti nyampeurkeun ka tempat diukna bapana lantaran bapana teu indit,Bapana langsung ngomong ka Siti nu muka
Socio-religious aspect of life,Lestari langsung ngahubungi kancana cenah teu tiasa ngahadiran upacara ngaben,Lestari ngahubungi kancana ngomong yén manéhna bakal langsung ka upacara ngaben,Lestari nunda rencana rék ngahadiran upacara ngaben di Banjar,Malahan Lestari teu sabar ningali budak-budak nu kakara saminggu katukang,Awak Lestari ngadadak karasa teu damang jeung sering bersin,"Lestari sieun mun anjeunna gering tuluy papanggih orok, anjeun bakal népakeun panyakitna"
Traditional Games,Embun tiasa maén cilakar jeung batur lianna,Adi maén cilakar jeung Embun,Embun ngajak adi maén cilakar di buruan,Adi nolak kana ajakan Embun,Embun ngajak batur lianna pikeun maén cilakar,Embun teu bisa maén cilakar lantaran henteu aya batur
Religious Holiday,Fadil teu dihukum ku guru.,Indra diusir sakola kusabab sombong.,Dinten ieu téh poé Maulid Nabi,Indra kasohor salaku murid ganteng di SMA Harapan,"Hanjakal, éta pamuda jarang nyarios",Anjeunna ogé jarang seuri
Death,Upacara ngaben téh ngajadikeun masarakat Sunda ngahormat nu geus tilar dunya.,Ngaben téh ngajadikeun masarakat Sunda kacida sedihna.,"Nalika aya nu tilar dunya, kulawarga nu tilar dunya kudu ngayakeun upacara ngaben",Ngaben téh prosési ngirimkeun jasad ka alam baka,Kabéh kulawarga sareng tetangga ngajengkeun hadé-hadé,"Lian ti éta, aranjeunna ogé ngayakeun upacara ngucapkeun syukur"
Agriculture,Sawah Gede ngaranna lantaran aya di tengah désa.,Sawah Gede ngaranna lantaran sawahna gede.,"Ti saprak isuk, kaulinan budak leutik ngarayap di sawah",Masing-masing budak leutik ngajaga sawah sorangan,Sawah nu ngaranna sawah Gede aya di tengah désa,Sawah Gede ngaranna ku lantaran aya di tengah désa
Fisheries and Trade,Asep jadi tukang lauk nu sukses,Asep gagal jadi tukang lauk,Asep nyaéta tukang lauk nu ngagéndong wawakil lauk sacara alus,Asep ngajaga lauk sacara saé,Asep tiasa ngajaga lauk sacara profesional,Asep nyenengkeun para langganan ku rasana lauk nu séjé
Socio-religious aspect of life,"Ku kituna, Ujang salaku jawara nu ayeuna ngajabat parantos ninggalkeun panggung.",Ujang memang jawara anu hébat.,Ujang meunang lomba ngawih,Kulawarga Ujang ngiring bingah,Teu hilap ka juri sareng panitia,Peresmian bakal dilaksanakeun ahir bulan ieu
Socio-religious aspect of life,Upacara adat pernikahan ngabogaan tujuan ngajadikeun pasangan langgeng,Upacara adat pernikahan ngan diayakeun pikeun nari jeung damel kaulinan,"Di désa urang, loba nu ngalakukeun upacara adat pernikahan",Upacara ieu dilaksanakeun unggal kali aya nu nikah,Anjeunna diayakeun ku para sesepuh désa,Upacara ieu ngabogaan tujuan nu penting
Daily Activities,Rama hoyong ngalongok tetangga,Rama resep ngalongok ka pasar,Rama resep ngalongok tetangga,Rama hoyong ngalongok tetangga anu keur sakit,Manéhna ngabawa buah-buahan jeung kue,Rama hoyong ngabérésihan hati tetanggana anu sakit
Fisheries and Trade,Ayah kudu ngajaga kapal laukna anu dijual.,Ayah teu ngajaga kapal laukna anu dijual.,Ayah mangrupi pamilik kapal lauk ti Karawang,Ayah resep ngalaut pikeun ngumpulkeun lauk,Ayah nu ngajadikeun lauk éta saluyu jeung kaperluan kulawarga,Ayah hoyong ngajual lauk-na anu seger
Daily Activities,Rina hayang ngabersihkeun kamar ti pagi sangkan siap pikeun saré,Rina hayang ngabersihkeun kamar ti peuting,Rina hayang ngabersihkeun kamar,Anjeunna ngaliwat ka kamar nu kotor,Rina ngajak temen nu ngaranna Winda,"Rina nyiapkeun sapu, kuas, jeung ember pikeun ngabersihkeun"
Traditional Games,Sinta pisan ngagunakeun kasti minangka sarana rékréasi,Sinta hayang pisan jadi pangacara kasti,"Di lembur, Sinta nyeun kaulinan anu ngaranana ""Kasti""",Kaulinan téh lumangsung di lapang deukeut imahna,Sinta teu tiasa kagagalen nalika maén kasti,Sinta ngajadikeun kasti minangka hiburan peuting
Fisheries and Trade,Manéhna ngajual ikan laut ka nu datang ka désa Basisir,Ikan laut anu dijualna kabéh aya nu ngaracun,"Di désa Basisir, aya budak anu resep ngajaga ikan","Anjeunna ngarawat ikan laut sapertos bandeng, kulon, jeung lauk",Anjeunna ngajaga ikan laut éta di kolam anu gedé pisan,"Samentara éta, anjeunna nyimpen ikan laut anu teu acan dijual di kamar khusus"
Daily Activities,Rina teu keliahan ningali kembang gondok.,Rina teu niat ngalakukeun lawatan.,Rina resep ngalakukeun lawatan ka taman wisata nu anyar dibuka,Rina niat pikeun ngajalan kaki,"Rina rencana ningali kembang nu ngarana ""kembang gondok""",Rina teu niat ngalakukeun lawatan
