topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Family Relationships,Kania nuju ngahormatkeun tina saprakna.,Kania teu ngahormatkeun tina saprakna.,Kania teu resep jeung tina saprak,Kania parantos ngadadak kawin,Kania ogé parantos ngarasa lila,Kania teu boga hubungan jeung tina saprakna
Fisheries and Trade,Dinda ngabanggakeun kolotna anu boga usaha dagang,Dinda teu boga warung kopi,Dinda ogé geus ngajual kopi di pasar,Dinda ngeunaan kopi jeung teh ti pasar,Dinda jual kopi jeung teh di pasar tradisional,Dinda geus ngarasa loba pangalaman dagang
Socio-religious aspect of life,Uwa ngarupakeun budaya jeung tradisi ti Sunda.,Uwa ngarupakeun nu lain ti pasar.,Uwa aya di pasar,Anjeunna teu boga tujuan saperti biasa,"Uwa henteu ngahasilkeun duit, tapi henteu oge ngahasilkeun barang",Uwa ngan nyanda saperti nu lain
Traditional Games,"Gita sareng temanna nangtukeun, mainan tradisional teh geus jadi bagian ti budaya anu kudu dilestarikeun.",Gita sareng temanna teu boga mainan anu lain.,Gita sareng temanna main jengki,Mainan éta ogé jadi favorit di sakola,Gita geus boga mainan anu modern,Mainan tradisional mah geus teu asik
Traditional Games,Rara jadi pangling jeung sepatu anu ngajarkeun.,Rara jadi pangling jeung sepatu anu loba.,"Kaka jeung adina, Rara, lagi ngahiji nyorot",Rara kudu ngajarkeun sepatu,Rara geus ngajarkeun sepatu,Rara jadi lila
Socio-religious aspect of life,Yuda ngarasa anu anjeunna boga katingali nu hade.,Yuda teu boga katingali nu hade.,Yuda boga katingali nu langkung hade,Anjeunna geus ngarasa nu anu hade,Yuda teu boga katingali nu hade,Yuda boga katingali nu hade ti sapanjangna
Fisheries and Trade,Asep jadi kasep sareng ikan-ikan anu alus jeung sehat.,Ikan-ikan Asep kabur sarta balik ka laut.,Asep ngajaga ikan dina kolamna,Asep ngarasa bangga sareng ikan-ikan anu jadi anu kasep,Ikan-ikan éta ogé jadi sumber rejeki,Asep ogé geus nganjangkeun ikan-ikan éta
Daily Activities,Yanti geus siap ngahadiran keur ngantar anakna ka sekolahan.,Yanti geus siap ngahadiran ka pasar.,Yanti geus nyiapin bekal buat misan,Yanti ngajaga anakna,Yanti ngajengkolkeun rumah,Yanti geus ngadahar jeung nyiapin anakna
Traditional Games,Gita jeung timna ogé ngan leungit dina kompetisi.,Gita jeung timna leungit dina latihan.,Gita ngabentuk tim panjat pinang,Gita ogé ngajadikeun latihan tiap minggu,Panjat pinang mah salah sahiji tradisi nu asup dina budaya Sunda,Gita teu kengingal aya nu leungit sapanjang latihan
Death,"Kaka ngarasa pusing jeung mual, tapi manéhna teu nyaho yén anjeunna geus hamil.","Kaka ngarasa pusing jeung mual, tapi manéhna teu nyaho yén anjeunna geus kudu ngadahar.",Kaka geus ngadahar,Kaka ngarasa keur nangis,Kaka nangis sakalian ngarasa teu damang,Kaka ngarasa pusing jeung mual
Socio-religious aspect of life,Nengti jeung Maman nganjang ka dukun pikeun ngahiji leutik.,"Nengti jeung Maman ngadahar ku leutikna, jadi leutikna tiasa ngahiji.",Nengti geus teu bisa ngiringan ngahiji leutikna,Nengti hayang ngiringan ngahiji leutikna dina imah,Nengti nganjang ka imahna Maman,Maman ogé teu bisa ngiringan
Agriculture,Bapanna Euis buta aksara.,Bapanna Euis geus ngalaman kalainan ti manéhna leutik keneh.,Euis ngarasa sedih ngadengekeun cerita ti bapanna,Bapanna Euis ngalaman kalainan ti manéhna,Bapanna Euis teu bisa ngabaca,Bapanna Euis geus ngalaman kalainan ti manéhna leutik keneh
Pregnancy and Kids,Upacara ngarorasakeun kandungan geus diwewehkeun ku kolot.,Iceu jeung Jaja teu boga tradisi nu kudu dipikaresepkeun.,Iceu geus kawin jeung Jaja,Iceu geus ngandung,Iceu nuju ngajadikeun upacara ngarorasakeun kandungan,Iceu jeung Jaja nyiapin sarupaningna
Traditional Games,Aing mah teu boga duit.,Aing teu boga duit.,"Di jalan, aing ngan jajan",Aing ngan jajan di warung,Aing ngan jajan peuyeum,Peuyeumna henteu enya
Religious Holiday,Nining geus nyiapin sakabehna pikeun Lebaran.,Nining geus ngahijian ka pasar.,Nining geus siap-siap ka pasar,Nining ngajadikeun daptar belanjaana,Nining ogé ngajadikeun duit sakabehna,Nining parantos ka pasar sareng ku kulawargana
Religious Holiday,Gilang geus ngahijikeun ka imah Bude.,Gilang teu ngahijikeun ka imah Bude.,Gilang teu biasa ngahijikeun ka imah Bude,Gilang jeung sanak kudu ngahijikeun ka imah Bude,Gilang geus siapin parakéan,Gilang jeung sanak ngahijikeun ka imah Bude
Wedding,Ega jeung Naya teu boga anu ngabantuan,Ega jeung Naya teu boga anu ngabantuan tapi boga duit loba,Ega jeung Naya geus nikah,Naya geus ngandung,Naya jeung Ega teu boga duit,Ega jeung Naya teu boga sanak saudara
Art,Gita geus ngajarkeun seni wayang golek ka sababaraha generasi muda.,Gita teu bisa ngajarkeun seni wayang golek ka sababaraha generasi muda.,Gita jadi pangrawit wayang golek,Gita ngarasa seni wayang golek teh penting,Gita geus ngajarkeun seni wayang golek ka sababaraha sekolahan,Gita geus ngajarkeun wayang golek ka sababaraha murid
Family Relationships,"Yaya teu bisa ngajadwalkeun ka Bandung, kunaon anjeunna teu boga duit.","Yaya geus ngajadwalkeun perjalanan ka Bandung, anjeunna boga taya di Bandung.",Yaya boga rencanana ka Bandung,Anjeunna ngajadwalkeun perjalanan ka Bandung,Yaya ngajadwalkeun ka Bandung sareng kuya-kuyana,Yaya boga taya di Bandung
Daily Activities,Dadan jeung anake kedah ngarawat dirina,Dadan jeung anake terus resep ngarawat dirina tanpa nu ngarawat,Dadan boga nu ngarawat anjeun,Dadan geus boga anak,Dadan jeung anake teu boga nu ngarawat,Dadan jeung anake resep pisan ngarawat dirina
Fisheries and Trade,Kaka hoyong bandengna boga rasa nu leuwih pedas.,"Kaka salah ngarasa, bandengna aya nu anyar jeung nu kadaluarsa.",Kaka nganjangkeun ikan bandeng,Ikan bandengna diolah jadi pepes,Kaka ngarasa pepes bandengna leutik,Kaka nambahkeun bumbu jeung cabe sacara berlebihan
Art,Anisa bakal ngarupikeun tari Jaipongan dina pentas seni.,Anisa teu acan siap jeung kudu ngarupikeun tari sunda sakali deui.,"Dina sekeudeut ieu, aya nu ngarupikeun tari Jaipongan",Tari ieu ogé jadi sorangan nu paling kacida disukkeun ku Anisa,Anisa geus latihan ti kolotna sarta sabaraha guru,Anisa ogé ngadahar jeung ngarawat ti kaayaan jeung kesehatan
Death,Tukang jualan nu kasep nyieun doa.,Tukang jualan ngarencanakeun diskon sarung.,"Di tengah hiruk-pikuk pasar, Nining geus teu sabar nunggu","""Teteh, teu aya nu ngajual sarung abdi boga?"" tanyana ka salah sahiji tukang jualan","""Bade dipake ka mana, Teh?"" tukang jualan nyaho","""Bade dipake ka kubur, Teh"
Socio-religious aspect of life,Uwa ngabenerkeun manéhna ku ngarawatkeun mentalna,Uwa teu boga waktos,Uwa ngarasa henteu bener,Uwa teu resep ngadegkeun,Uwa ngajaga manéhna,Uwa ngarawatkeun manéhna jeung ngeunaan sabab-musababna
Daily Activities,Dadan neruskeun usaha boga ti sadua taun katukang.,Dadan ngahenti keur ngarintis usaha boga.,Dadan tiasa ngajalan sakabeh hirupna,Dadan nyieun usaha boga,Dadan geus ngarintis usaha boga ti sadua taun katukang,Dadan teu tiasa ngarengsekeun usaha boga
Family Relationships,"Rara jeung Tantan ngan jajan, hoyong ngahimpun duit jajan.",Rara jeung Tantan teu boga duit pikeun jajan.,Rara jeung Tantan ngan jaga imah sakola,Guru-guru pada ngajual jajanan ka murid,Rara jeung Tantan ngiringan ka kantin,Rara jeung Tantan ngan jajan
Traditional Games,Asep ogé ngahayang ngajalan keur ngawengku ku budaya anu lianna.,Asep teu boga pangawengkuan ka budaya anu lianna.,Asep geus kahirup ku sakola,Asep ngajadikeun karayogan salaku pangambung jelema,Asep mahir nyieun wayang golek jeung ngawengku ka pagelaran,Asep ngarasa bangga bisa ngawengku ku budaya Sundan
Art,Gita ngadahar séréng ka nu lianna pikeun ngajaga tradisi seni rupa di sekolahna.,"Gita teu acan ngadahar séréng, anu penting anu lianna ngadahar.",Gita kudu ngadahar séréng di sekolahna,Gita ngiringan kagiatan seni rupa,Gita nyieun karya seni rupa nu unik,Gita ogé ngadahar séréng ka nu lianna
Pregnancy and Kids,Asep bakal ngajalan tradisi Sunda jeung ngadahar ka budayina.,Asep jadi guru adat nu ngajarkeun kabudayaan ka budak-budak.,Asep dipiara dina lingkungan anu ngabenerkeun budaya Sunda,Asep teu ngartos budaya jeung tradisi Sunda,Asep ngadahar ka guru adatna,Asep ngarasa anu parantos ngartos jeung ngahayag moal ngulang deui
Fisheries and Trade,Ari jeung Dadan sahabaran nu hade.,Ari jeung Dadan teu ngartos.,Ari jeung Dadan geus sahabaran ti saré,Ari ngajual ikan di pasar,Dadan ngajual sayur,Ari jeung Dadan boga kebiasaan nu sarupa
Death,Ceu Iyem geus pikasaing.,Ceu Iyem geus waras.,Ceu Iyem geus umur 90 taun,Ceu Iyem geus ngalaman kalainan ti manéhna leutik,Ceu Iyem ngarasa hayang kaluar imah,Ceu Iyem geus teu bisa ngabedakeun arah
Daily Activities,Tini kedah ngarampog pikeun bisa balanja,Tini terus ngarampog duit di pasar,Tini resep pisan ngajalan ka pasar,Tini teu boga duit,Tini ngarampog duit di pasar,Tini bisa balanja
Art,Asep mangka ngarasa resep ngadaharakeun kecap.,Asep teu resep ngadaharakeun kecap.,Asep hoyong ngalatih kecap,Asep teu resep ngadaharakeun kecap,Asep ogé teu resep ngabaca resep kecap,Asep geus ngarasa lieur
Death,Tantan ngahiji ngahijikeun tumbu nu disadiakeun ku anakeuna ka tetanggana.,Anjeunna ngahiji ngahijikeun tumbu nu disadiakeun ku bapa anjeunna ka anakeuna.,Tantan nyiapin acara ngahijikeun tumbu ka tetangga,Anjeunna ngahiji ngahijikeun tumbu nu disadiakeun ku bapa anjeunna,"Ari kaunah, anjeunna ngahiji ngahijikeun tumbu nu disadiakeun ku anakeuna",Tantan ogé ngahiji ngahijikeun tumbu nu disadiakeun ku bapa anjeunna ka bapa anjeunna
Pregnancy and Kids,Dina henteu bisa ngahadiran hajatan kolotna.,Dina henteu bisa ngahadiran hajatan kawinan.,Dina hamil ti 6 bulan,Dina ngarasa mual jeung pusing,Dina teu bisa mangan ayeuna,Dina butuh istirahat
Art,Angga diantos ngabantosan pajajaran dina museum,Angga geus nolak ngabantosan pajajaran.,Angga teu boga niat ngalukisan,Angga ogé teu boga kéngéan ngajalan ka museum,Angga geus diundang ku guru seni rupa anu ngajadikeun pajajaran,Angga diantos ngabantosan pajajaran
Fisheries and Trade,Rara ngarasa seneng karepna bisa ngajual ikan hias jeung harga nu pas.,Rara teu boga ikan hias.,Rara ngajual ikan hias,Rara ngahasilkeun ikan hias ti pasar,Rara ngajual ikan hias ka tetangga,Rara ngajual ikan hias jeung harga nu leuwih mahalnya
Fisheries and Trade,"Rara teu acan nolak lamun aya nu ngajualkeun sayur, alatan sayur oge bagian ti kuliner Sunda.","Rara teu boga modal pikeun ngajual sayur, alatan éta teu jadi jualan.","Rara teh nu geus kawin, boga dua anakeun anu masih budak",Rara geus biasa ngajual ikan di pasar sareng di tepi jalan,Rara geus boga langganan nu setia alatan ikanna seger jeung henteu asin,Rara sok nolak lamun aya nu ngajualkeun ikan di pasar
Pregnancy and Kids,Teteh bakal ngajual barangna pikeun bisa belanja.,Teteh teu bisa belanja.,Teteh geus nyia-nyia ka pasar,Teteh henteu boga duit,Teteh nyia-nyia ka pasar,Teteh ngalungkeun barangna ka bapa
Death,Asep ngalegatkeun jenazah jeung ngadegkeun pangarapan.,Asep teu bisa ngalegatkeun jenazah jeung geus ngadegkeun pangarapan.,Asep ngarasa kudu ngajalanin tradisi ngalegatkeun jenazah nu ngagunakeun jasa nu teu biasana,Asep geus ngajalanin tradisi ngalegatkeun jenazah nu ngagunakeun jasa nu teu biasana,Asep ngarasa aya nu teu pas jeung tradisi ieu,Asep teu boga keyakinan bakal bisa ngalegatkeun jenazah nu ngagunakeun jasa nu teu biasana
Death,Eneng ngarasa tradisi ngahijiang ka pasar jadi keneh penting.,Eneng ngarasa tradisi kudu dihenteun.,"Kanggo Eneng, ngahijiang ka pasar kudu ngajadikeun tradisi",Eneng sareng adina ngahijiang ka pasar,"Dina jalan, adina kuringkeun ku mobil",Eneng kacida sedih
Family Relationships,Ratih ngarasa anu ieu tradisi teh bagian ti budaya jeung ngahaturkeun rasa hormat.,Ratih ninggali tradisi ieu sarta teu boga rasa hormat kana leluhur.,Ratih ngahayatkeun adat istiadat Sundanese,Ratih boga tradisi ngahaturkeun sesajen,Ratih ngahaturkeun sesajen kana leluhur,Ratih ngarasa anu ieu tradisi teh penting
Socio-religious aspect of life,Iwa nganjeunkeun tips ngadahar sehat jeung olahraga teratur.,Iwa ngajelema teh botol jeung gorengan ka hadapan.,"""Ari kudu ngajaga kasehatan jeung ngadahar nu bener",""" Ceuk Iwa ngabuka acara di balai desa",Iwa ngajelaskeun pentingna ngadahar sayur jeung buah,"""Ari geus teu boga masalah kasehatan, sok ngabogaan kasehatan nu pareng"
Traditional Games,Maranéhna mutuskeun maen gobak sodor.,Maranéhna maen game online sareng.,Yuda jeung Gita teu ngarasa puguh,Nu hayang dijieun ku anjeunna teh maen game online,Aya nu nyaranakeun maen bola,Yuda jeung Gita ogé teu tiasa maen bola
Religious Holiday,Ade ngajadikeun kue leutik pikeun lebaran ku kulawargana.,Ade ngajadikeun kue leutik pikeun lebaran ku jelema anu teu dikenal.,Ade sok ngajadikeun kue,Ade ngajadikeun kue leutik,Ade ngajadikeun kue leutik pikeun lebaran,Ade ngajadikeun kue leutik pikeun lebaran ku kulawargana
Death,Iwa teu bisa ngarasakeun rasa.,Iwa boga kéngkolan jeung boga kéngkolan anu leutik.,Iwa teu bisa ngabedakeun rasa manis jeung asin,Iwa geus ngalaman kalainan ti manéhna leutik keneh,Iwa ngarasa kacida hese pisan ngabedakeun rasa,Iwa ogé geus nyoba ngabedakeun rasa jeung henteu bisa
Agriculture,Imah Raka jadi leuwih adem jeung asri.,Raka jadi leuwih teu boga wanci.,Raka hayang ngarobah suasana imah,Raka mikirna ngahijikeun imah sareng taneman,Raka ngarobah kolot imah dina sababaraha wanci,Raka ngahijikeun taneman di kulon imah
Fisheries and Trade,Dina geus boga hiji usaha anu sukses.,Dina teu boga kérép ngajual.,Dina geus biasa ngajual ikan di pasar,Dina ngajual ikan jeung boga warung boga,Dina boga manajemén warung anu patali,Dina boga kérép ngajual jeung boga warung boga
Socio-religious aspect of life,"Asep ngadahar saperti nu lain, tapi teu boga masalah kasehatan.","Asep ngadahar gorengan jeung teh botol, tapi teu boga masalah kasehatan.",Asep ngadahar di warung,Anjeunna ngadahar gorengan jeung teh botol,Asep teu boga masalah kasehatan,Asep ngadahar saperti nu lain
Socio-religious aspect of life,"Asep jeung Nurul ngarencanakeun acara kawin jeung ngajadikeun acara adat sareng siraman, ngagambarkeun respek kana budaya jeung tradisi.","Asep jeung Nurul geus ngarencanakeun kawin, teu kudu ngajadikeun acara adat.",Asep geus kaasup sareng Nurul,Asep jeung Nurul bakal ngarencanakeun kawin,Asep jeung Nurul bakal ngajadikeun acara adat,Asep jeung Nurul teu lupa ngajadikeun acara siraman
Daily Activities,Jalma-jalma geus nunjukkeun panghargaan ka juragan teh pocina.,Teh pocina diembat ku jalma-jalma saterusna.,Aya nu ngajual teh poci di pasar,"Tehna teh poci nu beneran, jeung harumna sedep",Tehna teh poci nu geus diolah,"Ari kitu, jalma-jalma ngadahar teh poci"
Fisheries and Trade,Ujang teu boga niat dagang deui,Ujang jadi juru dagang anu sukses,Ujang niat ka pasar badagang,Ujang geus nyiapin kuotana,"Dina tengah jalan, Ujang diheula ku urang di jalan",Ujang jadi teu acan ka pasar
Daily Activities,"Asep tiasa ngalakonkeun motor nu geus tilu taun, tapi kudu ngalakonkeun dina jalan nu sepi jeung bener.",Motor teh alat transportasi nu efisien.,Asep tiasa ngalakonkeun motor teh sakabehari,Asep geus tilu taun make motor,Asep tiasa ngalakonkeun motor dina jalan nu hirup,Asep kudu ngalakonkeun motor dina jalan nu sepi
Traditional Games,Bayu ngajual layanganna di pasar layangan.,Bayu jadi juara layangan di kampungna.,Bayu hobi pisan main layangan,"Layanganna rupa-rupa, nu gedé jeung nu kecimét",Bayu teu jarang ngajalan-jalan ka pasar layangan,"Aya nu ngajual layangan, nu ngajual benang, jeung nu ngajual lio"
Fisheries and Trade,Ujang hayang ngarobah bisnisna.,Ujang ngajual keneh lele na.,Ujang boga bisnis jualan lele,Ujang boga keneh lele nu teu kitu gede,Ujang ngarasa henteu boga kéngingan sapopoe,Ujang resep pisan ngajalan
Daily Activities,Wulan ngarasa henteu enak jeung teu bisa ngajalan ka sekolah,Wulan teu ngarasa pusing jeung bisa ngajalan ka sekolah,Wulan teh murid anu resep ngajalan ka sekolah,Wulan geus biasa ngajalan ka sekolah nuju 30 menit,Wulan ngarasa henteu enak jeung aya masalah di lambungna,Wulan ogé resep ngarasa pusing
Agriculture,Maman harita hasil panenna boga kualitas nu luhur.,Maman teu boga waktu pikeun ngawengku nu bener.,Maman ngaharepan hasil panen anjeunna boga kualitas nu luhur,Maman ngajieun pamupukan jeung perawatan nu bener,Maman ngarasa loba usaha anjeunna,Maman teu boga waktu pikeun ngawengku
Socio-religious aspect of life,Nengti ngarasa pangaruhna hiji tempat anu ngabantu jalma nu teu boga sapa-sapa.,Nengti teu boga sapa-sapa sarta teu boga tujuan.,Nengti geus teu boga sapa-sapa,Nengti ngahijikakeun sareng sadayana,Nengti teu boga tujuan,Nengti geus parantosan ka hiji tempat
Agriculture,Dinda ngajual tehna ka tetanggana.,Dinda ngajual kebun tehna.,Dinda ngahijikeun hiji kebun teh,Anjeunna ngarencanakeun kaasup ka pasar jeung teh hasil panen,Dinda teu boga cukup modal pikeun ngajual tehna,"Dinda ngalakukeun tradisi ""ngaruat"" pikeun ngahijikeun tehna"
Traditional Games,Ujang ngabenerkeun salaku urang Sunda.,"Ujang teu acan ngadahar, tapi ngajaga hese.",Ujang geus nyarios ka kasepuhan,Ujang teu boga kéngingan kudu ngadahar,Ujang ogé teu boga cukup duit,Ujang naha teu ngomong ka urang lain?
Wedding,Asep geus siap jeung henteu teu tiasa sabar.,Asep teu boga pacar anu bakal jadi istri.,Asep daek ka kawin,Asep gaduh pacar anu ngan tina Bandung,Asep ogé geus ngajadikeun pesta kawin di Bandung,Asep geus ngundang sadaya sanak keluarga tur karabat
Family Relationships,Hana jeung Hilman ngajadikeun usaha sareng pikeun ngarapi kaka-kacanna.,Hana jeung Hilman teu acan ngajadikeun usaha sareng.,"Hana jeung kaka na, Hilman, ngajadikeun usaha kuliner sareng",Hana ngajual kue jeung Hilman ngajual kopi,Hana jeung Hilman ngajadikeun usaha sareng dina imah,Usaha sarengna geus loba dipesan
Art,Ratih ngajual karya seni anu anjeunna buat,Ratih jadi boga duit sarta leungeut,Ratih geus ngajual kerajinan tangan anu anjeunna buat,Ratih boga kriya nu alus,Anjeunna ngajualna ka pasar seni,Ratih jadi boga duit nu lumayan
Wedding,Euis jeung Ujang ngajadikeun kawin jeung ngabogaan adat Sunda.,Euis jeung Ujang ngajadikeun kawin nu hese jeung ngagaduhkeun adat Sunda.,Euis jeung Ujang ngajadikeun kawin,Euis jeung Ujang ngajadikeun siraman,Euis jeung Ujang ngajadikeun ngunduh mantu,Euis jeung Ujang ngajadikeun kawin jeung ngajadikeun ngunduh mantu
Agriculture,Nengti jeung Jajang ngahijikeun padi anu tiasa ngahasilkeun panen anu hade.,"Nengti jeung Jajang teu boga pengalaman dina hiji padi, hasilna teu bener.",Nengti geus nikah jeung Jajang,Nengti sareng Jajang ngahijikeun sawah nu luas,Nengti jeung Jajang ngahijikeun padi,Nengti jeung Jajang milarian taya nu hade
Food,Ratih geus nyandak sapotong jajan khas Bandung pikeun disuapkeun ka temenna.,Ratih geus ngajadikeun nangtung di Bandung.,Ratih geus ngajadikeun nangtung di Jakarta sababaraha taun,Ratih geus ngahaduk-haduk anu teu bener,Ratih teu boga temen ngaduk-haduk,Ratih geus katingal ka jajan di Bandung
Agriculture,Intan hayang ngajaga tradisi keluarga anu ngaranjeun tanaman hias.,Intan henteu boga waktu deui ka halamanan.,Intan ngajaga tanaman hias di halamanan,Intan geus ngaranjeun anu loba jenis tanaman,Intan ngarasa seneng jeung bangga bisa ngajaga anu loba jenis tanaman,Intan geus ngalungkeun nu loba hadiah ti kontes tanaman hias
Family Relationships,Asep ogé ngajadikeun sadayana anggota grup ngarasa nyaman jeung teu kudu ngagaduhan.,Asep ngarasa teu tiasa ngaduluran kana sadayana anggota grup.,Asep ngabentuk grup wa sareng sadayana anggota keluarga,"Asep ngiringan tina buyut, kakung, teteh, tina, ema, bapa, sareng sadayana anakeuna",Asep ngajadikeun grupna loba aktif,Asep ngiringan tina anu ti bungsu kudu anu ti tuwa
Fisheries and Trade,Ujang parantos ngopi deui,Ujang parantos ngopi tilu gelas sadaya,Ujang geus ngarasa letoy,Sareng hayang ngaboga,Ujang geus nyoba anu sanés ngopi,Ujang ogé geus ngajual kopi
Daily Activities,Rian mahay rébuan di pasar pikeun ngajual.,Rian mahay rébuan di pasar pikeun ngajajan.,Rian mahay rébuan di pasar,Anjeunna henteu resep ngarasa hirup,Rian ogé henteu resep ngadahar sayur,Anjeunna mahay rébuan teh di pasar
Daily Activities,Timna Ridwan jadi juara.,Ridwan jadi teu mahir deui.,Ridwan mahir main sepak bola,Ridwan geus ngajadikeun tim sepak bola,Timna Ridwan geus ngalatih loba,Timna Ridwan geus ngalawan tim lain
Daily Activities,Asep ngajual badakna deui ka orang séjén.,Asep ngajual badakna ka tukang ukur.,Asep nganjang ka pasar,Asep ngajual badakna,Asep ngajual badakna ka Nining,Nining beli badakna Asep
Socio-religious aspect of life,Yayan langsung balik ka imahna.,Yayan geus nginum kopi deui.,Yayan geus ngarasa lila jeung ngantuk,Yayan geus nginum kopi biar teu ngantuk,Yayan geus nginum kopi di warung kopi,Yayan geus ngarasa lila jeung ngantuk deui
Art,Euis ngajual karya-karya anu dipajang ka kolektor seni.,Euis teu bisa ngajual lukisanna.,Euis geus ngahasilkeun lukisan nu luhur jeung dipajang di galeri seni,Anjeunna mahir ngalukisan jeung ngahasilkeun karya nu unik,Euis geus ngalukisan rupa-rupa pemandangan alam,Euis hayang ngajual karya-karya anu dipajang
Wedding,Raden jadi suami-istri,Raden jadi anggota balai desa,Raden ayana geus kawin,Kawin di balai desa,"Basa Sunda, adat kawin geus dilakukeun",Resepsi geus diwalikeun
Agriculture,Asep ngarasa henteu genah jeung hasil panenna.,Asep ngabenerkeun alat-alatna jeung cara nu bener.,Asep geus nyiapin laherna pikeun diarani,Asep ngarasa loba hal nu kudu ditimbang,Asep ngabenerkeun genahna alat-alat anjeunna,Asep ngarasa teu puguh jeung hasil panenna
Family Relationships,Udin kudu ngahaduk pikir pikeun nyukupkeun duit robih imah.,"Udin teu boga pilihan lain, anjeunna geus teu boga imah.",Udin ngaraga dina imahna,Udin teu acan nyaho yén imahna mah geus kudu dirobih,Udin teu boga duit pikeun robih imah,Udin teu ngartos yén anjeunna kudu ngajaga imahna
Art,Asep ngaraga ngeunaan wayang golek sarta kawih.,Asep teu boga pangaweruh ngeunaan wayang golek.,Asep ngarupakeun kéngingna pikeun jadi dalang wayang golek,Asep ngaraga jeung nganéngkeun pamanggihna ka dalang kawih,Asep ngaraga pangaweruhna ka pangaweruh kawih,Asep ngajaga loba buku sarta nonton video ngeunaan wayang golek
Agriculture,Abdi dalemna geus ngajaga sawah jeung ngarasa henteu aya masalah.,Uwa ngajual sawahnya.,Uwa geus tuwa,Uwa ngarasa henteu kuat deui ngajaga sawah,Uwa nyiapin abdi dalem nu bakal ngajaga sawahnya,Uwa ogé ngajarkeun abdi dalemna ngeunaan cara ngajaga sawah
Art,Gita resep ka kawin tanpa bawa kado,Gita teu diundang ka kawin,Gita teu boga keur ngeunaan,Gita ogé teu boga duit,Gita diundang ka kawin,Gita teu resep ka kawin
Religious Holiday,Asep jeung kormana teu aya nu gagal ujian.,Asep jeung kormana ngepakkeun bekal nu loba.,Asep jeung sadaya kormana lagi ngahadapan final ujian,Asep jeung kormana nganjangkeun ngahadapan ujian,Asep jeung kormana ngepakkeun bekal nu kudu dibawakeun,Asep jeung kormana ngahadapan ujian jeung bekalna
Agriculture,Asep ogé ngajaga kaasupan nutrisina pikeun ngahiji teu lemes.,"Asep geus siap ka sawah, tiasa langsung nganjang.",Asep sareng ceukna ngarancang ngahijina ka sawah,Anjeunna ngagambarkeun nu kudu dipake ka sawah,"Nu kudu dipake nyaeta sapertos cangkul, karung, jeung sapatu karet",Asep henteu acan ngabangun nyanda
Daily Activities,"Iyan lupa ngadahar, tapi kawanna ngajeurkeun Iyan pikeun tetep ngadahar.","Iyan lupa milih menu, jadi Iyan jeung kawanna langsung balik ka imah.",Éta teh hari nu ditunggu-tunggu ku Iyan,Iyan geus ngajadwalkeun pikeun ngadahar sareng kawanna di restoran nu anyar,"Dina wanci, Iyan jeung kawanna ngumpul di restoran","Iyan geus milih menu, tapi"
Family Relationships,Teteh kudu minjam baju ka kakara.,Teteh ogé milih baju kaunakeun ka sanak sodara.,Teteh dina pamilih baju,Manéhna bakal kondangan,Teteh milih baju nu modern,Manéhna teu boga baju nu cocog
Death,Vina ngiringan bungbua ka tukang tani.,Vina ngiringan bungbua ka pasar.,Vina nganjang ka imah aya-aya,Vina ngarasa kacida kagok,Vina ngiringan ka imah aya-aya ku urang sadayana,Vina ngiringan jenazah ka kubur
Traditional Games,Sinta ngiringan kawedanan jeung kawedanan jeung kagok.,Sinta ngiringan kawedanan jeung kawedanan jeung kacapruk.,Sinta teh budak nu resep ka tarling,"Dina acara kawinan, Sinta ngiringan kawedanan jeung kawedanan","Dina acara kawedanan, Sinta ngiringan kawedanan jeung kawedanan",Sinta teh tiasa ngiringan kawedanan jeung kawedanan
Death,Deden jeung tina anjeunna ngarasa bahagia jeung ngadahar di warung éta.,Deden jeung tina anjeunna ngarasa teu nyaman jeung ngadahar di warung éta.,Deden nganjang ka Bandung sareng tina anjeunna,"Dina perjalanan, anjeunna ngadahar ka warung nu neda pisan",Deden ogé ngajadikeun tina anjeunna ngarasa nyaman,Deden jeung tina anjeunna ngadahar di warung éta
Traditional Games,Layang-layangna putus sarta Cici ngarasa sedih.,Layang-layangna teu putus.,Cici geus ngajadikeun layang-layang,Cici geus ngajadikeun layang-layang nu luhur,Layang-layangna geus ngalegawa,Layang-layangna geus putus
Daily Activities,Tini mahay ngarobik di imah di pagi jeung di sore.,Tini mahay ngarobik di imah di pagi jeung di malem.,Tini mahay ngarobik,Anjeunna mahay ngarobik di pagi,Tini mahay ngarobik di sore,Anjeunna mahay ngarobik di imah
Family Relationships,Gita nahaos ka imahna di Bandung jeung anakeuna.,Gita nahaos ka Bali jeung anakeuna.,Gita tiasa ngajaga budakna anu téh balita,Gita nyandak budakna ka imahna di Bandung,Gita henteu bisa ngajaga budakna sareng,Gita henteu bisa ngajaga budakna
Food,Iwa geus ngarasa leuwih baé.,Iwa teu boga tumpukan tugas deui.,Iwa boga tumpukan tugas,Iwa geus ngarasa lila,Iwa ngan saperti biasa,Iwa ngan ti leuwih awal
Traditional Games,"Rian jeung teména teu acan main, bari ngahiji wektu",Rian jeung teména ogé ngajadikeun sareng nyiapin sareng main,Rian sareng teména kumpul di sapuluh wengi,Rian jeung teména nyiapin alat-alat,Rian jeung teména main petak umpet,Rian ogé nyiapin wektu ngahiji
