topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Daily Activities,"Gelasna kapanggih di dapur, aya di luhur méja",Dedi kapaksa meuli gelas anyar pikeun nginum cai hangat,Dedi boga kabiasaan nginum cai hangat unggal énjing,Anjeunna percaya yén cai hangat bisa ngajadikeun awak séhat,"Hiji poé, Dedi kaleungitan gelas cai hangatna",Dedi néangan gelas cai hangatna ka mana-mana
Traditional Games,Maranéhna bisa nyieun strategi anu hadé pikeun meunangkeun permainan,Maranéhna teu bisa ngabagi pagawéan jeung tanggung jawab,Dani jeung réréncangan keur arulin bebentengan di lapang désa,Maranéhna nganggo awi pikeun nyieun benténg,Unggal tim diwangun ku dalapan urang,Bebentengan mangrupa permainan anu ngabutuhkeun gawé bareng
Socio-religious aspect of life,"Saenggeus dahar obat, kaayaan Aki Samin beuki hadé",Dukun masihan obat kadaluarsa ka Aki Samin,Aki Samin keur teu damang,Awakna panas tiris jeung gering tulang,Kulawargana mawa Aki Samin ka dukun,Dukun méré obat tradisional jeung ngalakukeun pijatan
Art,Nia tetep ngalatih tari jaipong di imahna,Nia ayeuna resepna kana tari balet,Nia pernah resep kana tari jaipong,Nia diajar tari jaipong unggal dinten Minggu,Nia ogé sering tampil dina acara-acara adat,Tapi ayeuna mah Nia tos teu diajar deui
Death,Neng Susi jangji dina haténa pikeun jadi jalma anu saé sareng ngabahagiakeun kulawargana salaku panghormat ka indungna,Neng Susi mutuskeun pikeun teu ngalayat deui ka acara pupusna kulawarga atawa tatangga,"Dina waktos ngurus layon indungna, Neng Susi ngarasa sedih pisan",Anjeunna teu kiat nahan cimata,Neng Susi inget kana kasaéan sareng pangorbanan indungna,Anjeunna ngarasa teu acan tiasa males kasaéan indungna
Socio-religious aspect of life,Haji Amir niatkeun pangaosan pikeun ngamalkeun élmu,Haji Amir ngarep dipuji jalma loba,Haji Amir ngayakeun pangaosan unggal peuting Jumaah,Loba pisan jamaah anu daratang,Pangaosan dimimitian ku maca shalawat,"Saatos tamat pangaosan, aya acara tuang babarengan"
Traditional Games,"Siti meunang maén engklek, Rina kalah",Rina jeung Siti eureun maén engklek lantaran halangan,Rina jeung Siti keur arulin engklek di buruan sakola,Rina nincak garis engklek waktu ngajleng,Rina kedah ngulang deui tina awal,Siti bisa ngarengsekeun maén engklek nepi ka tungtung
Pregnancy and Kids,Gina rumaos sukur ku kalahiran orok na anu séhat,Gina ngaraos teu bingah ku kanyaah ti kulawargana,Gina nembé ngalahirkeun,Kulawarga Gina ngalaksanakeun tradisi marhabaan,Orok Gina diberesihan sareng didanguan,Gina ngaraos bingah ku kanyaah ti kulawargana
Agriculture,Mang Udin bagé hasil panénna ka tatangga anu kekurangan,Mang Udin nimbun sakabéh hasil panén pikeun diical,Mang Udin gaduh kebon anu lega pisan,Anjeunna melak rupa-rupa pepelakan sapertos hui sareng cau,Pepelakan di kebon Mang Udin sadayana tuwuh subur,Mang Udin kantos panen sababaraha kali
Death,Kulawarga Ema Imas nganggo pakéan hideung salila dalapan poé sanggeus kapapaténan.,Kulawarga Ema Imas nolak pikeun nganggo pakéan hideung ku sabab teu resep kana warnana.,Ema Imas keur sibuk nyiapkeun pakéan hideung pikeun kulawargana,Ema Imas ogé mésér sababaraha potong lawon hideung di pasar,Éta lawon téh rék dijieun jadi pakéan pikeun anak-anakna,"Sanggeus pakéan réngsé dijieun, Ema Imas ngabagi-bagi pakéan hideung ka anggota kulawarga séjénna"
Food,Dani ngahaturkeun sambel tarasi anu ngeunah ka kulawargana.,Dani ngahaturkeun sambel tarasi anu haseum ka kulawargana.,Dani nuju ngadamel sambel tarasi keur ngarujakan lauk peuyeum,"Manéhna ngagiling cabé, bawang, jeung tarasi dugi ka lembut","Teras ditambihan uyah, gula, jeung asam Jawa",Sambel tarasina dijieun lada pisan sangkan nambahan selera
Pregnancy and Kids,Orok ngarasa aman sarta tengtrem nalika diantelkeun,Orok ceurik bakat teu acan dahar,Neng Siti gaduh orok umur 3 bulan,Orok teh kedah sering diantelkeun,Neng Siti rutin ngabedong orok unggal bada solat,Orok jadi jarang ceurik
Traditional Games,Budi ngaku kalah jeung ngucapkeun selamat ka Adi,Adi jeung Budi gelut lantaran Budi teu terima kana kalahanana,Adi jeung Budi keur ulin congklak di buruan imah Adi,Adi jeung Budi geus jadi sobat ti baheula,Maranéhanana resep pisan maén kaulinan tradisional,"Adi meunang maén congklak, Budi kalah"
Family Relationships,Neng Rina ngobatan raheut adina bari ngabujuk sangkan teu ceurik deui.,Neng Rina tuluy maca buku deui di kamar.,Neng Rina keur maca buku di kamar,Neng Rina ngadéngé sora tangis adina,Adina labuh bari maén di buruan,Neng Rina gancang nyampeurkeun adina
Family Relationships,Kang Yana ngarasa bagja tur gede haté sabab acara mitembeyan bumi bérés kalawan lancar,Kang Yana kapegat ti pagawéanana sabab teu bisa ngatur acara mitembeyan bumi,"Dina acara mitembeyan bumi di kampungna, Kang Yana ditugaskeun ngatur kagiatan",Manéhna kudu ngatur ti mimiti persiapan nepi ka acara pamungkas,"Sanaos ripuh, Kang Yana tetep sumanget ngatur sagalana",Acara mitembeyan bumi bérés kalawan lancar
Socio-religious aspect of life,Masarakat ngarasa bingah sareng sukur kana karunia Allah,Pa Haji ukur ngabagikeun daging kurban ka kulawargana,Pa Haji ngabagikeun daging kurban ka masarakat,Daging kurban dibagi-bagi dina acara Idul Adha,Pa Haji ngabagi daging kurban kalayan adil,Sadaya masarakat nampi daging kurban ti Pa Haji
Food,"Salian didahar sacara langsung, buah nangka ogé tiasa didamel rujak",Neng Tuti bosen ngadahar buah nangka unggal dinten,Neng Tuti resep pisan ngadahar buah nangka,Tangkal nangka aya di buruan imahna,Neng Tuti unggal poé sok ngala buah nangka,Buah nangka anu asak rasana amis pisan
Death,Adat kapapatenan di Sunda dina umumna dilakukeun saluyu jeung ajaran Islam,Mayit teh dikubur dina kuburan umum nu aya di alun-alun kota,Ujang Kodir ningal aya urang kampung nu maot,Kulawarga jeung dulur-dulur ngumpul di bumi duka,Mayit teh diandihan ku samping bodas jeung dipalidkeun,Samentawis éta Ujang Kodir milu ngaji dina haritaeunana
Art,Dani ngamumulé budaya Sunda ngaliwatan kasenian,Dani teu resep kasenian Sunda,Dani resep pisan kana kasenian Sunda,Anjeunna sering ngibing jaipong dina acara adat,Dani ogé pinter maénkeun angklung,Dani sering tampil dina acara budaya Sunda
Daily Activities,Adi ngarasa syukur boga kolot anu perhatian,Adi meuli lauk asin di warung deukeut sakola,Adi indit ka sakola unggal poe,Manehna sok mawa bekel ti bumi,Bekel nu dibawa biasana sangu jeung lauk asin,Kadang mah ngan sangu wungkul da Adi teu pati resep lauk asin
Death,"Ngaliwatan doa sareng silaturahmi, aranjeunna tiasa ngahirupkeun kenangan indah sareng Mang Asep",Kulawargana langsung hilap ka Mang Asep sareng teras nuluykeun kahirupan,Mang Asep meninggal dina umur 75 taun kusabab serangan jantung,"Kulawargana ngarasa sedih pisan, tapi aranjeunna ogé ngarasa bersyukur pikeun waktos anu aranjeunna gaduh sareng anjeunna","Sababaraha poé saatos pemakaman, kulawargana ngayakeun pengajian",Aranjeunna ngumpulkeun kulawarga sareng tatangga pikeun ngadoa sareng ngahuripkeun kenangan ngeunaan Mang Asep
Religious Holiday,Halalbihalal saatos sholat Idul Fitri mangrupikeun tradisi anu saé pikeun silih hapunten,Rina teu nyalaman ka salah sahiji dulurna kusabab ngarasa teu akur,"Saatos sholat Idul Fitri, kulawarga Rina ngalaksanakeun halalbihalal",Aranjeunna silih hapunten sareng silih keureuyeuh,Rina nyalaman ka kolot sareng dulur-dulurna,Suasana dina dinten riyaya éta ngarasa hiji sareng akur
Agriculture,"Acara ""Sérén Taun"" ngajadikeun warga désa leuwih guyub sarta ngaraketkeun silaturahmi","Acara ""Sérén Taun"" ngarugikeun warga désa kusabab kedah ngaluarkeun artos anu seueur","Désa Cimacan ngayakeun acara ""Sérén Taun"" unggal taun",Ieu acara dimaksudkeun pikeun ngawujudkeun rasa sukur ka Gusti Nu Mahasuci kana hasil tatanén anu seueur,Warga désa ngumpulkeun hasil tatanénna anu pangalusna pikeun dibagikeun ka sadayana warga,Acara ieu dipungkas ku helaran seni tradisional
Daily Activities,Gawé babarengan ngajantenkeun imah beresih sareng hubungan kulawarga leuwih raket,Ngan Ibu anu rék ngabersihan imah,Keluarga Pak Iwan ngalaksanakeun gawé babarengan unggal dinten Minggu,Aranjeunna ngabersihan sareng ngatur rohangan di imah,Ibu nyiapkeun pacabakan anu bakal dianggo,"Pak Iwan sareng barudak nyapu, ngepel, sareng mupus rohangan"
Family Relationships,Dedi dikenal minangka warga nu sae jeung rék nulung ka batur,Dedi ngalarang warga ngumpul di hareupeun tokona,Dedi miboga toko di lembur,Toko Dedi sering dipake tempat ngumpul warga,Dedi mindeng ngobrol jeung warga nu ngumpul di tokona,Malah Dedi sok mere bantuan ka warga nu kacida
Fisheries and Trade,Neng Susi jeung Mang Ade jangji rék langsung ngajual lauk beunang moro,Neng Susi jeung Mang Ade eureun ngajualan lauk,Neng Susi jeung Mang Ade ngajualan lauk di pasar Cicadas,Aranjeunna ngajual lauk beunang moro ti bagan,"Neng Susi ngajual hurang, bari Mang Ade ngajual udang jeung kepiting","Hiji poé, sababaraha pangmeuli ngakeluhkeun yén laukna kurang seger"
Wedding,Sungkeman mangrupa momen nu penting dina acara nikahan,Sungkeman ngan ukur paribasa wungkul teu aya hartina,Dina nikahan aya acara sungkeman ka kolot,Sungkeman mangrupa wujud bakti ka kolot,Sungkeman ogé jadi momen dina menta dihapunten,Acara sungkeman sok matak ngaharu biru
Agriculture,Neng Siti ngajalankeun tradisi nyayagikeun kadaharan keur para patani anu keur panen,Neng Siti dahar kadaharan anu geus dimasak sorangan,Neng Siti keur ngasakan kadaharan keur para patani,Anjeunna nyieun sangu tumpeng sareng lalapan,Neng Siti oge nyieun opak keur para patani,Kadaharan anu geus dimasak dibantun ka sawah
Food,Dedi seneng kadaharan tradisional Sunda kawas rangginang.,Dedi meuli rangginang keur parab anjingna.,Dedi meuli rangginang di warung Neng Imas,Rangginang mangrupi kadaharan has Sunda anu dijieun tina beas ketan,Rangginang biasana dibaturan ku sambel teri atawa kacang,Dedi meuli sababaraha bungkus rangginang keur nyemil di imah
Fisheries and Trade,Usaha Mang Ujang beuki maju sarta tiasa ngabantu ékonomi kulawargana,Mang Ujang ngeureunkeun usaha lelena ku sabab teu aya anu ngagaleuh deui,Mang Ujang gaduh balong lele anu legana sapetak sawah,Unggal dinten anjeunna ngurus balong ku cara méré dahareun sarta ngontrol cai,Seueur anu ngagaleuh lauk lele Mang Ujang lantaran rasana anu ngeunah,Mang Ujang ngajual lele ku rupa-rupa ukuran
Pregnancy and Kids,Rani jadi budak anu sukses di sakola,Rani teu diajar deui di sakola,Rani budak nu pinter di sakola,Rani resep diajar jeung maca buku,Ema jeung Bapa Rani ngadukung karesep Rani,Rani meunang peunteun alus di sakola
Daily Activities,Maen bal di buruan ngaraketkeun silaturahmi jeung babaturan,Naufal jeung babaturanana ngaruksak kaca bumi batur,Naufal resep pisan maen bal di buruan,Unggal sore manehna sok maen bal jeung babaturanana,Naufal jeung babaturanana biasa ngadu maen bal,Aya oge anu ngan saukur lalajo bari ngobrol
Religious Holiday,Ahmad ngarasakeun kabagjaan jeung kapuasan tiasa berbagi ka sasama dina poé Idul Adha,Ahmad ngarasa keuheul lantaran dombana dipotong,"Saméméh Idul Adha, Ahmad sibuk ngamutihan domba-dombana",Manéhna ogé ngabantu bapana nyiapkeun kandang pikeun domba kurban,"Dina poé Idul Adha, Ahmad jeung kulawargana ngalaksanakeun sholat Ied di lapangan","Sanggeus sholat, aranjeunna motong domba kurban jeung ngabagi-bagi daging ka jalma-jalma anu keur sarusah"
Wedding,Upacara sawér mangrupa tradisi anu penting dina acara nikahan adat Sunda,Upacara sawér dilakukeun sabada pangantén nikah,"Dina acara nikahan, aya upacara sawér","Sawér nyaéta upacara ngeureunkeun beras, konéng, jeung kembang ka pangantén",Sawér dilakukeun ku kolot atawa sesepuh kulawarga,Sawér mangrupa doa jeung harepan sangkan rumah tangga pangantén langgeng
Food,Cendol nu dijieun ku Bi Eem jadi panganan karesep di kulawargana,Bi Eem ngagunakeun pewarna buatan pikeun cendolna,Bi Eem keur nyieun cendol,Manéhna ngagiling tipung beas jeung daun suji,Adonan cendol disaring jeung dicetak dina saringan,Cendol anu geus dicetak ditambahkeun kana air gula jeung santan
Art,Siswa éta daptar jadi anggota sanggar seni Sunda di imahna,Siswa éta ngarasa kasenian Sunda geus teu jaman deui,"Dina hiji kagiatan ngabagikeun pangaweruh ngeunaan kasenian Sunda, aya siswa anu nanya",Anjeunna nanya kumaha cara ngajaga kasenian jeung budaya Sunda,Guru anu ngawaler nétélakeun yén ngajaga budaya téh tanggung jawab urang sadaya,Siswa éta jadi panasaran kana kasenian Sunda
Religious Holiday,Kaluarga Dani ngarasakeun bahagia tur syukur dina danget Idul Adha.,Dani teu ngabantosan bapana motong daging sapi.,"Dina danget Idul Adha, Keluarga Dani ngurbankeun sapi",Dani sareng bapana ngabantosan motong-motong daging sapi,Dagingna dibagikan ka tatangga sareng jalmi-jalmi anu merlukeun,Dani ngarasa bagja tiasa ngabagi berkah ka batur
Family Relationships,Aranjeunna kudu nyiapkeun bekel sareng pakakas piknik,Aranjeunna kudu mésér tiket pesawat ka Pangandaran,Kulawarga Pa Asep keur kumpul di imah indungna,Aranjeunna ngarencana badé piknik ka Pangandaran minggu hareup,Sadayana anggota kulawarga satuju kana éta rencana,Ngan aya hiji hal anu kedah disiapkeun
Pregnancy and Kids,Dina ngado'akeun putrina bisa hirup bagja,Dina nyalahkeun putrina nu teu nurut ka kolotna,Dina hayang ngabagikeun pangalaman ka putrina nu geus kuliah,Dina nyaritakeun pangalamanana nalika ngandung putrina,Dina nyaritakeun kasusah jeung kabagjaan jadi indung,Dina miharep putrina jadi jalma nu bener
Family Relationships,"Tapi sanaos kitu, anjeunna tetep kiat sarta satia nguruskeun kabon titinggal indungna",Abah Amir ngajual sadaya kabonna,Abah Amir kagungan kabon anu legana nepi ka puluhan héktare,Unggal dinten anjeunna angkat ka kabon pikeun mariksa pepelakan,Hiji waktos anjeunna katilar indung,Abah Amir ngaraos sedih pisan
Religious Holiday,Rizal ngarasakeun kabagjaan Lebaran jeung kulawargana,Rizal teu solat Idul Fitri,Rizal ngalaksanakeun solat Idul Fitri di masjid,Anjeunna solat bareng jeung kulawargana,"Sanggeus solat, aranjeunna silaturahmi ka imah dulur",Aranjeunna ogé saling maafan jeung kulawargana
Wedding,"Saweran ngagambarkeun mikat rezeki, kasejahteraan, jeung kamakmuran",Saweran minangka cara pangantén pikeun mamerkeun beunghar,Dina nikahan aya acara saweran,Saweran nyaéta parebut duit receh nu dicampur jeung beras,Pangantén lalaki jeung awewe ngabagi-bagi duit keur balarea,Balarea oge parebut narima saweran ti pangantén
Socio-religious aspect of life,Seueur tatangga anu nurutan saran Bi Eem sareng ngarasakeun mangpaat tina nginum jajamu.,Tatangga Bi Eem teu aya anu hoyong nyobaan jajamu.,Bi Eem gaduh karesep nginum jajamu,Jajamu anu dipilih Bi Eem nyaéta kunyit asem,Bi Eem percanten yén jajamu tiasa ngajaga kaséhatan awak,Anjeunna oge sering nyarankeun ka tatangga-tatanggana pikeun nginum jajamu
Agriculture,Pa Dadang miara pepelakan dugi ka jagongna hasil sarta tiasa dipanen,Pa Dadang langsung angkat ka pasar ngajual jagongna,Pa Dadang keur melak jagong di kebon,Anjeunna nyiapkeun alat-alat paranti melak,Pa Dadang ngawitan ku nyiapkeun taneuh nu rék dipelakan,Saterusna Pa Dadang melak siki jagong
Traditional Games,Kaulinan bekel bisa ngajadikeun kelas leuwih guyub,Siswa anu teu arasup final jadi bosen,Kelas Jang Budi ngayakeun pertandingan maén bekel,Unggal siswa wajib ilubiung dina pertandingan,Aya opat siswa anu arasup ka babak final,Juarana bakal nampa hadiah pikabungaheun
Fisheries and Trade,Usaha toko Dadang maju pisan,Dadang bangkrut usaha tokona,Dadang ngagaduhan usaha toko di imahna,Toko Dadang ngajual rupa-rupa bahan kadaharan,Dadang sok ngical ka pasar kanggo meuli bahan jualan,Seueur jalmi-jalmi anu meser ka toko Dadang
Wedding,Maksadna supados calon pangantén beresih jasmani sarta rohani samemeh nikah,Acara siraman dilaksanakeun sabada acara nikahan,Aya hiji kaluarga di Sumedang nuju nyiapkeun acara nikahan putrina,"Sababaraha poé samemeh nikahan, aya acara siraman","Dina ieu acara, calon pangantén dibersihkeun sacara fisik sarta batin",Ieu mangrupa tradisi Sunda anu masih dipikukuh dugi ka kiwari
Wedding,Ngaruat mangrupa tradisi anu penting dina acara nikahan,Ngaruat dilakukeun sabada acara nikahan réngsé,"Dina acara nikahan, aya tradisi ngaruat",Ngaruat nyaéta ngabersihkeun jiwa jeung raga calon pangantén,Ngaruat dilakukeun ku cara siram ku cai kembang,"Sabada ngaruat, calon pangantén dianggap beresih lahir batin"
Religious Holiday,Kulawarga Deden ngalaksanakeun rencana aranjeunna kalawan lancar,Kulawarga Deden mutuskeun mun teu jadi ngalaksanakeun acara ngabuburit,Kulawarga Deden keur ngarencanakeun acara ngabuburit sasarengan,Maranéhna rék ngawitan ku ngadoa di masjid,"Lajeng, aranjeunna bakal ngalaksanakeun babagi sembako ka warga nu kacida",Aranjeunna ogé bakal meuli takjil pikeun didahar sasarengan
Art,Rani tetep tampil kalayan sumanget sarta maénkeun angklung kalayan alus pisan,Rani mutuskeun mundur tina acara éta,Rani gaduh impian janten pamaén angklung anu kacida pisan,Anjeunna getol berlatih unggal dinten,"Hiji poé, Rani dipercaya tampil di hiji acara anu kacida pentingna","Tapi dina poé éta, Rani ngarasa gugup pisan"
Food,Jeruk anu langsung dipetik ti kebon rasana leuwih seger,Buah jeruk kedah diolah heula saméméh didahar,Abah Amir kasohor minangka pamaké kebon jeruk anu lega di desana,Saban dinten anjeunna miara pepelakan jerukna,"Ku alatan éta, seueur jalma anu daratang ka kebonna",Aranjeunna resep meuli buah jeruk langsung ti kebonna Abah Amir
Daily Activities,Gotong royong ngajantenkeun imah beresih sareng rapih,Kulawarga Rina teu resep ngalaksanakeun gawé babarengan,"Dina poé Minggu, kulawarga Rina ngalaksanakeun gotong royong",Sadayana anggota kulawarga ngabersihan imah sareng buruan,Rina ngabantosan indungna nyapu sareng ngepel lantai,"Lanceukna, Doni, ngabantosan bapana méréskeun tutuwuhan di buruan"
Daily Activities,Dina jeung babaturanana sasarengan leumpang ka sakola bari ngobrol,Dina mawa motor ka sakola,Dina indit ka sakola isuk-isuk,Manéhna mawa tas anu eusina buku jeung alat tulis,"Dina henteu hayang telat, manéhna indit gasik","Di jalan, Dina papanggih jeung babaturanana"
Death,Kulawarga Mang Dadan ngayakeun tahlilan jeung ngabagikeun karamat ka tatangga,Kulawarga Mang Dadan meuli pakéan anyar pikeun acara 1000 poé pupusna,Kulawarga Mang Dadan keur ngalaksanakeun upacara 1000 poé pupusna anjeunna,Aya sababaraha tatangga anu ngabantu nyiapkeun acara,Istri jeung barudak Mang Dadan nganggo baju hideung salaku tanda duka cita,Kulawarga nyadiakeun kadaharan jeung hahampangan pikeun tamu anu ngalayad
Pregnancy and Kids,Acara marhabaan orok Nia lancar,Orok Nia teu dibacakeun ayat suci Al-Quran dina acara marhabaan,Nia kakara ngalahirkeun,Nia jeung kulawargana ngayakeun acara marhabaan,"Dina acara marhabaan, orok dibacakeun ayat suci Al-Quran",Nia ngarasa bersyukur orokna lahir dina kaayaan séhat
Food,Dadang nambahan pagawé pikeun ngabantuan,Dadang nutup dagang colenakna,Dadang dagang colenak di pasar,Dadang ngajual colenak nu raos pisan,Dadang nampi pesenan colenak ti rupa-rupa tempat,Dadang ngarasa bingung kumaha carana nyugemakeun sadaya palanggan
Death,Tungtungna aranjeunna ngabagi warisan éta dumasar kana amanat Ema.,Tungtungna aranjeunna ngarebut warisan éta nepi ka gelut.,Ema ninggalkeun warisan pikeun anak-anakna,"Warisan éta mangrupa hiji imah, sababaraha mobil, sarta duit nu aya di bank",Anak-anakna kedah ngabagi warisan éta sacara adil,"Aya anu hoyong ngajual imahna, tapi aya ogé anu hoyong netep di imah éta"
Family Relationships,"Ahirna aranjeunna ngabagi kelompok, aya anu indit ka Tangkuban Parahu sareng aya anu indit ka Kebun Binatang",Kulawarga Mang Ujang mutuskeun moal jadi indit liburan alatan teu aya anu sapuk,Kulawarga Mang Ujang keur kumpul di buruan bumi,Aranjeunna nuju ngobrol ngeunaan rencana liburan ka Bandung,Mang Ujang nyarankeun rék indit ka Tangkuban Parahu,Istrina nyarankeun rék indit ka Kebun Binatang Bandung
Food,Neng Tuti ngajual peuyeum ketan ka warung-warung sareng ka pasar,Neng Tuti ngadamel peuyeum ketan ngan saukur pikeun kasenangan pribadi,Neng Tuti keur meresan peuyeum ketan di dapur,Peuyeum ketan mangrupikeun kudapan has Sunda anu didamel tina ketan anu difermentasi,"Neng Tuti nyampurkeun ketan sareng ragi, teras diwadahan dina daun cau",Peuyeum ketan anu parantos diolah ku Neng Tuti boga rasa anu manis sareng seueur pisan anu resep
Daily Activities,Gina dugi ka sakola ku waktos,Gina telat ka sakola kusabab macetna di jalan,Gina indit ka sakola numpak angkot,Anjeunna kedah pindah angkot sapisan,Gina naék angkot kahiji ti payun imahna,Gina turun di pangkalan angkot kadua anu angkut ka sakolana
Art,Dadan jadi perwakilan sakolana dina lomba nembang lagu Sunda.,Dadan jadi perwakilan sakolana dina lomba maca puisi.,"Di sakola, Dadan diajar nembangkeun lagu Bubuy Bulan",Dadan ngapalkeun lirik laguna kalawan soson-soson,Dadan ogé diajar seni ngawih anu bener,Sora Dadan alus pisan nalika nembangkeun lagu Bubuy Bulan
Pregnancy and Kids,Aldi tiasa ngabanggakeun kolotna,Aldi teu bisa ngapalkeun doa sapopoé,Aldi keur diajar ngapalkeun doa sapopoé,Aldi diajar ti indungna unggal peuting saméméh saré,Aldi ngapalkeun sababaraha doa dina sabulan,Aldi tiasa ngapalkeun doa sapopoé kalawan lancar
Religious Holiday,Dina bahagia bisa mikeun opak ka balaréa dina poé Lebaran,Dina ngical opak buatanana lantaran teu ngeunah,"Saminggu sateuacan Idul Fitri, Dina sibuk nyieun opak",Manéhna nyieun opak pikeun kulawarga ogé tatangga sabudeureunana,Dina hoyong opak buatanana ngarasa ngeunah,Manéhna ngadoa sangkan opak buatanana jadi berkah pikeun sakabéh jalma
Art,Mang Asep jadi sastrawan Sunda anu kawentar tur dipikaresep ku masarakat.,Sajak nu ditulis Mang Asep henteu aya nu mikaresep.,Mang Asep nulis sajak dina basa Sunda,Sajak nu ditulisna pinuh ku ajén falsafah kahirupan,Mang Asep ngagunakeun kekecapan nu endah,Sajak Mang Asep loba nu resep tur ngahargaan
Pregnancy and Kids,Indungna mendakan Ayu anu geus tiguling ka handap kasur.,Indungna mendakan Ayu keur dina dapur.,"Dina umur 4 bulan, Ayu geus bisa ngagulingkeun awakna",Indungna kacida bagjana ningali kamekaran anakna,Hiji waktu indungna ninggalkeun Ayu sababaraha menit di luhur kasur,"Pas balik, Ayu geus teu aya dina kasur"
Death,Ieu mangrupikeun tradisi masarakat pikeun ngaringkes duka kulawarga.,Bi Eem langkung milih indit ka mall tibatan tahlilan.,"Salila 40 poé, kulawarga Bi Eem ngayakeun tahlilan",Unggal soré réa tatangga anu ngadongkapan,Aranjeunna ngadoa sareng maca yasin sasarengan,"Saatos tahlilan, aya kadaharan basajan pikeun baramaén"
Socio-religious aspect of life,Ema nuju nyiapkeun kanggo syukuran 7 bulanan Teh Nisa,Ema badé ngajual opak ka pasar,Ema nuju ngadamel opak di pawon,Ema ngangge baju kebaya sareng samping batik,Ema ngangge sanggul ageung dina sirahna,Ema katingal seueur pisan ngadamel opak
Wedding,"Tamu undangan ngabagi doa sareng harepan supados Rina sareng Asep janten kulawarga anu sakinah, mawadah, sareng warohmah.",Tamu undangan ngaruksak hiasan di buruan imah kolot Rina.,Pernikahan Rina sareng Asep dilaksanakeun di buruan imah kolot Rina,Aya seueur tamu undangan ti rupa-rupa daérah,Tamu undangan nganggo baju adat Sunda sareng kabaya,Aya ogé sababaraha tamu anu nganggo batik sareng jas
Wedding,Janur kuning janten hiasan utama dina acara nikahan adat Sunda,Janur kuning dipasang di lawang imah pangantén lalaki,Lokasi nikahan biasana dilaksanakeun di buruan imah pangantén awéwé,Buruan imah dihias ku anéka rupa kembang jeung daun-daunan,Hiasan ieu disebut janur kuning,Janur kuning mangrupa lambang kabagjaan
Traditional Games,Kelompok Adi meunang sabab kompak jeung gancang pisan ngumpulkeun perepet jengkol,Kelompok Adi eleh ku sabab maranéhanana males ngumpulkeun perepet jengkol,Adi jeung réréncanganna ulin perepet jengkol di lapangan,Maranéhanana ngabagikeun kelompok,Unggal kelompok aya opat urang,Kelompok anu meunang mangrupikeun kelompok anu pangheulana ngumpulkeun perepet jengkol
Food,Firman sok dahar buah naga unggal soré sabada balik ti sakola,Firman ngadahar buah naga unggal imsak,Firman resep dahar buah naga,Buah naga mangrupikeun buah anu asalna ti Amérika Kidul,Ayeuna buah naga geus réa dibudidayakeun di tatar Sunda,Buah naga ngandung seueur vitamin C jeung antioksidan
Death,Siti muka amplop sarta nyelapkeun duit kana amplop éta,Siti maké baju beureum jeung karudung beureum,Ema Siti keur siap-siap indit ka acara tahlilan,Anjeunna nyiapkeun baju hideung sarta karudung hideung,Siti ogé nyiapkeun duit keur sumbangan,Siti indit bareng jeung tatangga-tatanggana
Socio-religious aspect of life,Neng Tuti yakin sambel tarasi téh warisan ti nini-nini,Neng Tuti ngarobih resep sambel tarasi,Neng Tuti resep pisan ngadahar sambel tarasi,Sambel tarasi mangrupikeun sambel khas Sunda,Neng Tuti sok nitah ibuna nyieun sambel tarasi,Neng Tuti ogé resep sambel tarasi bikinan nini ti kampungna
Wedding,"Kembang goyang simbolkeun kasaéan, kakuatan, sarta kabagjaan dina rumah tangga","Beskap sarta kebaya dianggo ku tamu undangan, sanés ku pangantén","Dina acara nikahan, pangantén lalaki nganggo beskap sarta pangantén awéwé nganggo kebaya",Ieu pakéan adat Sunda téh mangrupa simbol kasatuan dua kulawarga,Pangantén ogé nganggo aksesoris siga samping sarta kembang goyang,Sababaraha aksesoris boga harti husus dina budaya Sunda
Religious Holiday,Ahmad ngaraoskeun kabahagiaan tiasa ngurbankeun sareng mantuan jalma-jalma anu keur kakurangan,Ahmad ngadahar sadayana daging kurban nyalira,"Saméméh Idul Adha, Ahmad mésér domba pikeun kurban",Manéhna milih domba anu séhat sareng alus,"Dina poé Idul Adha, Ahmad mawa dombana ka masjid pikeun dikurbankeun",Daging kurban dibagi-bagi ka jalma-jalma anu keur kakurangan
Death,Mang Ujang ngadu'a jeung kulawargana sangkan Almarhumah Bi Enah diterima amal ibadahna,Mang Ujang ngalarang kulawargana solat alatan geus aya ajengan anu mimpin tahlilan,Kulawarga Mang Ujang keur ngarancang acara tahlilan,"Tahlilan dilaksanakeun pikeun Almarhumah Bi Enah, pamajikan Mang Ujang",Mang Ujang ngondang ajengan jeung kulawarga pikeun ngaos Yasin,"Aya ogé babakti boh duit atanapi dahareun ti kulawarga, dulur, jeung tatangga"
Fisheries and Trade,Usaha peuyeum Neng Imas beuki maju sarta seueur pangasilan,Neng Imas eureun ngadagang peuyeum kusabab teu aya nu meuli,Neng Imas kasohor salaku padagang peuyeum nu ngeunah,Peuyeum anjeunna dijieun ku sampeu kualitas pangsaéna,Neng Imas masihan bumbu husus kana peyeum na,Loba jalma anu meser peuyeum Neng Imas pikeun oleh-oleh
