topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Fisheries and Trade,Ibu ngatur waktu pikeun ngelak lelah,Ibu teu butuh istirahat,Ibu ngatur waktu pikeun ngajual ikan di pasar,Ibu kudu ngatur waktu pikeun masak pikeun kulawarga,Ibu kudu ngatur waktu pikeun ngurus anak-anak,Ibu kudu ngatur waktu pikeun istirahat
Pregnancy and Kids,Anakna ngawajibkeun diri pikeun ngajaga Nenek,Nenek dititipkeun ka panti jompo,Nenek geus tua,Nenek teu bisa ngalakukeun sakabéh hal sorangan,Nenek butuh bantuan ti kulawarga,Nenek ngajak anakna pikeun tinggal bareng
Food,Séna ngabagi contoy daun ka kanca-kancana,Séna meuli contoy daun kanggo tambahan koleksi,Séna suka ngumpulkeun contoy daun,Anjeunna ngumpulkeun daun-daun anu béda warna jeung bentuk,Séna ngawétkeun contoy daun di antara lembaran buku,Séna ngagambar contoy daun nu geulis
Traditional Games,Udin ngajelaskeun aturan engklek ka k Blok,Udin jadi juara lomba engklek,Udin geus ngalaman beuki bari maén engklek,Udin maén engklek di halaman imah,Udin teu eureun maén engklek,Udin ngagunakeun batu leutik
Traditional Games,Lia bisa maén beubeuhan bareng sahabaatna.,Lia teu jadi maén beubeuhan.,Lia suka maén beubeuhan,Lia ngajak sahabaatna pikeun maén beubeuhan di sawah,Lia teu ngerti aturan maén beubeuhan,Lia ngadangkeun ibundana pikeun diajari aturan maén beubeuhan
Traditional Games,Anya jeung kawan-kawanna ngalakukeun lomba sepedaan.,Anya ngajak kawan-kawanna pikeun balik ka imah.,Anya geus lila teu mecengekan sepedaan,Anya ngarasa kangen maén sepedaan jeung kawan-kawanna di jalan pasir,Anya ngajak kawan-kawanna pikeun maén sepedaan di lapangan,Anya jeung kawan-kawanna ngagugupiur sepedaan di lapangan
Death,Kaluarga Opa ngawajibkeun ngagunakeun baju bodas,Kaluarga Opa ngagunakeun baju bodas,Opa ngaluarkeun napas pungkasan,Kaluarga gembleng ngumpul di imah Opa,Sakola warga kampung datang pikeun ngiring Opa ka kuburan,"Salila tujuh poé, keluarga Opa ngajalankana tahlilan pikeun Opa"
Agriculture,Hadiah ti tetangga nyaéta hasil bumi nu diolah jadi makanan lezat,Hadiah ti tetangga nyaéta uang,Asep hayang ngarit padi di sawah,Asep ngabagi hasil panénna ka tetangga,Asep ngarasa bahagia bisa ngabantu tetangga,Asep meunang hadiah ti tetangga
Fisheries and Trade,Dede ngajarkeun Ibu Nadia carana ngolah ikan asin,Dede langsung bisa nyieun ikan asin nu hadé,Dede teu resep ikan asin,Dede teu ngerti carana nyieun ikan asin,Dede ngajak Ibu Nadia pikeun ngajelaskeun carana nyieun ikan asin,Ibu Nadia ngajelaskeun carana nyieun ikan asin nu hadé
Food,Asep make dodol jeung kaayaan hati anu gembira,Asep majeunkeun resep dodol ka sajawatna,Asep resep make dodol,Asep hayang ngabagi dodol ka sajawatna,Asep ngagunakeun resep dodol ti buyutna,Asep ngagunakeun bahan-bahan tradisional
Family Relationships,Dani ngomongkeun kana orang tua,Dani ngelakukeun hal anu salah,Dani geus dipelak ku Bibina,Dani teu ngarti kenapa Bibina ngalakukeun hal kasebut,Dani ngarasa ngarasa sedih,Dani teu ngarasa aman
Family Relationships,Budi nginum teh jeung Ibu sambil ngobrol.,Budi ngamuk jeung nambak Ibu.,Ibu geus siapkeun rujak di meja makan,"Budi, adikna, ngareunton di dapur",Budi ngamuk alatan teu diajak bantu Ibu masak,Ibu ngajelaskeun yén Budi masih keur kasakitan
Traditional Games,Ari ngagambar garis di tanah pikeun jadi lapangan Gobak Sodor.,Ari ngalaksanakeun solat Maghrib di masjid.,Ari suka maén Gobak Sodor di lapangan kampung,Ari jeung patemonana geus geus maén ti awan,Ari ngagunakeun batu leutik minangka tanda,Ari ngajak patemonana pikeun maén Gobak Sodor deui poho
Art,Rara bisa ngawas Angklungna kalayan alunan anu hadé,Rara ngamparkeun Angklungna,Nenek karuan ngajajarkeun Rara ngawas kana Angklung,Rara susah ngawas Angklungna,Nenek ngasih Rara waktu pikeun latihan terus,Rara teu ngaleungit latihan
Traditional Games,Urang kudu ngajaga silaturahmi antar jalma.,Urang kudu ngalahkeun saurang saingan.,Dudu sakabéh urang tiasa maén congklak,"Aya nu teu meunang, aya nu meunang","Tapi yang penting mah, kudu ngajaga sportifitas","Dina pakéwan congklak, urang teu perlu ngabédakeun status sosial atawa usia"
Daily Activities,Asep jeung kakakna ngabersihkeun kamar Asep bareng-bareng.,Asep ngabersihkeun kamaranna sorangan.,Asep hayang ngaresikeun rumah,Asep hayang ngabersihkeun kamarna,Asep ngajak kakakna pikeun ngabantu,"Asep ngasih tau kakakna, yén euweuh jalma nu resepna teu bersih"
Wedding,Dewi ngagunakeun hak dia pikeun ngomongkeun kapapada.,Dewi nurut kana kehendak papana.,Dewi bakal dipingitkeun ku papana,Dewi teu gembira jalma teu dipingitkeun,Dewi ngadu ka Ibunya,Ibunya ngomong yén tradisi kawin di Sunda teu bisa diubah
Pregnancy and Kids,Ari ngomongkeun rasa hatena ka orang tua,Ari teu komunikasi,Ari geus jadi dewasa,Ari ngarasa susah pikeun ngajaga hubungan baik jeung orang tua,Ari teu ngarti carana komunikasi jeung orang tua,Ari teu ngarasa dipedulikan ku orang tua
Fisheries and Trade,Parahu karya Raka dititipkeun ka museum kampung,Raka ngajual parahu ka turis asing,Raka aya di kampung nu nyieun parahu tradisional,Raka diajar ku ayuna sakola ngasah ketrampilan ngukir parahu,Raka hakut tiasa ngasah parahu nu indah tur kuat,Raka ngarasa bangga ngalaksanakeun tradisi kulawargana
Agriculture,Ibu Sari ngajarkeun kana anak-anakna pentingna ngabagi rejeki.,Ibu Sari ngajak anak-anakna pikeun ngajual bubur ayam.,Ibu Sari nyiapkeun bubur ayam pikeun sarapan,Ibu Sari geus ngumpukan bahan-bahan,Ibu Sari ngadamel bubur ayam bareng anak-anakna,Ibu Sari ngajak anak-anakna pikeun ngaredakeun bubur ayam keur tetangga
Art,Udin teu sabaraha waktu bisa maén Gamelan,Udin teu seneng maén Gamelan,Udin teu bisa ngajalankeun alat musik Gamelan,Udin teu ngerti cara maénna,Udin ngajian Gamelan ka tukang musik tradisional,Udin gembira sanggeus bisa maén Gamelan
Food,Asep ngagunakeun gula aren jeung gula jawa pikeun ngasedapkeun kopi,Asep ngagunakeun gula pasir pikeun ngasedapkeun kopi,Asep  ngagimung kana julung-julung,Asep hayang ngadamel kopi tubruk,Asep ngabuka pakét kopi bubuk,Asep ngagunakeun cangkir tradisional
Wedding,Udin kudu ngarojong diri,Udin nikah,Udin teu siap nikah,Udin teu ngarasa siap jadi suami,Udin teu ngarasa siap jadi bapak,Udin teu ngarasa siap ngawangun keluarga
Pregnancy and Kids,Tina bisa nulis hurup,Tina teu bisa nulis deui,Tina teu bisa nulis,Tina teu ngerti cara nulis huruf,Tina teu resep nulis di buku tulis,Tina geus dipelajari nulis ku Ibu
Pregnancy and Kids,Lilis ngarasa lega sarta seneng ku sabab geus aya Ibu Lilis nu bantu ngasuh anakna.,Lilis teu seneng ku sabab Ibu Lilis datang ka rumahna.,Lilis geus ngalahirkeun anak mungil,Ibu Lilis datang ka rumah Lilis pikeun bantu ngasuh anakna,Ibu Lilis ngajarkan Lilis carana ngasuh anak,Ibu Lilis ngomong yén ngasuh anak kudu dibarengan jeung doa
Fisheries and Trade,Pak Dedi ngabagi hasil jualan ka fakir miskin,Pak Dedi meuli baju anyar pikeun diri,"Dina bulan Ramadhan, Pak Dedi teu jajan di pasar",Pak Dedi ngajual hasil panen ikan di pasar,Pak Dedi ngarasa senang sanggeus hasil jualan ikanna leuwih gedé ti bulan-bulan séjénna,Pak Dedi ngagunakeun hasil jualan pikeun sajadah barudak
Socio-religious aspect of life,"Wawan teu ngalahkeun keinginan iblisna, Wawan terus berusaha pikeun ngalaksanakeun ibadah puasa",Wawan teu puasa di bulan Ramadhan.,"Dina bulan Ramadhan, Wawan geus ngeunaan kana ngalaksanakeun ibadah puasa",Wawan ngarasa teu kuat pikeun puasa,Wawan ngarasa haus jeung lapar,Wawan ngarasa lemes
Family Relationships,Lia jeung indungna ke taman,Lia teu jadi ke taman,Lia hayang ngajak papakeun di taman,Tapi papa Lia teu geus teu nembe,Lia ngomong kana indungna,Ining Lia ngajamin bakal ngajak Lia ke taman saareng
Wedding,"Tapi, Lia teu ngahandapkeun yén pernikahan teu cukup mungkim.",Lia gembira alatan bisa nginum jus alpukat favoritna di resepsi.,"Dina hari pernikahanna, Lia gembira banget",Lia teu lila ngarasa teu sabar pikeun ngagabung kaluarga kalayan Rian,Lia mah teu geus pernah ngarasa hayang nikah saeutik teu teu geus siap,Rian ogé teu sabar pikeun nikah
Fisheries and Trade,Dewi hayang ngasihkeun pertanda rasa syukur ka tetangganya.,Dewi hayang ngumpulkeun jalma panglussah.,Dewi meulageun ikan di laut,Dewi ngagunakeun kapal tradisional,Dewi ngabagi hasil tangkapanna ka tetangga,Dewi ngalakukeun hal kasebut sabab
Fisheries and Trade,Subur ngasihan sabagian hasil tangkepna ka tetanggana.,Subur meuli mobil anyar ku uang hasil jualan ikan.,Subur ngadah ikan di laut,Subur ngagunakeun jala tradisional nu diwariskan ku kaancungan,Subur ngumpulkeun ikan-ikan nu di tangkepna,Subur ngajual ikan-ikanna ka pedagang kulakan
Family Relationships,Udin nyieun rencana pikeun balik ka kampung halaman,Kulawarga Udin langsung balik ka kota,Udin geus teu balik ka kampung halamanna ti sakola,Udin ngarasa rindu kana kulawargana di kampung,Udin ngarembagkeun surat ka kulawargana di kampung,Udin ngaresepkeun ajakan pikeun kulawargana ka kota
Pregnancy and Kids,Kiara nepi ka ngarasa bersalah ngeliat Ibu keur kelelahan.,Kiara ngundurkeun diri ka kamar sarta nge-lock pintu.,Kiara geus jadi remaja,Kiara teu resep di suruh bantu Ibu di dapur,Kiara nyebut yén Ibu teu ngerti,Kiara hayang ngadoan hal-hal nu geus disukai anak mudan
Traditional Games,Candra jeung kawan-kawanna gembira alatan bisa ngadamel karya seni,Candra ngadamel wayang golek sagala waktu,"Di minggu anu aya, Candra jeung kawan-kawanna ngadamel wayang golek di kampungna",Candra ngadamel wayang golek tina kulit,Candra jeung kawan-kawanna ngajual wayang golek ka tetangga,Candra ngabagi hasil jualan kana kawan-kawan
Art,Pertunjukan wayang golek jadi hiburan nu sarat makna di acara pangantenan.,Pertunjukan wayang golek teu dihiraukan ku para tamu.,"Dina acara pangantenan, para tamu dihibur ku kesenian tradisional Sunda",Salah sahiji kesenian nu dipertunjukkan nyaéta wayang golek,Dalangna ngagambarkeun cerita Ramayana nu sarat makna,Para tamu ngawaskeun pertunjukan wayang golek maké konsentrasi
Art,Asep ngadirisakeun musik tradisional Sunda di acara-acara adat.,Asep teu bisa ngamatoeun kecapi.,Asep resep ngajugar kecapi,Asep hayang ngamatoeun musik tradisional Sunda,Asep ngalatih diri ka guru kecapi di kampungna,Asep ngagunakeun kecapi taneuh keur ngamatoeun musik Sunda
Art,Rani belajar tari jaipongan ti guru ahli,Rani jadi tukang tari jaipongan profesional,Rani hayang ngawajibkeun seni tari jaipongan,Rani padahal teu paham babarengan tari,Rani ngajalankeun latihan rutin,Rani ngajual tiket ka sakola-sakola
Socio-religious aspect of life,Pupuhu Asep turu aya hubungan hajat,Pupuhu Asep teu turu aya hubungan hajat,Asep resep pupuhu,Asep aya hubungan hajat,Asep kudu ngajak pupuhu keur ngadangkeun kawali,Asep teu yakin pupuhu bakal turu aya hubungan hajat
Agriculture,Udin jeung kawan-kawan ngajelaskeun upacara adat ieu ka generasi nu leuwih nuung.,Udin jeung kawan-kawan teu ngajelaskeun upacara adat ieu ka generasi nu leuwih nuung.,Udin sareng kawan-kawan ngumpul di sawah,Aya upacara adat pamarek di sawah,Upacara adat ieu dilakukeun ku para petani pikeun ngado'a pikeun panen anu leuleus,Udin jeung kawan-kawan ngarasa bangga bisa ngikuti upacara adat ieu
Socio-religious aspect of life,Pak Budi ngajak para pembeli cicipi jajanan pasar nu dijieunna.,Pak Budi ngajual jajanan pasarna ku harga mahal.,Pak Budi aya di pasar tradisional,Pak Budi nyieun jajanan pasar nu resepna diturunkeun ti turunan,Pak Budi teu ngagunakeun bahan pengawet,Pak Budi percaya resep turunan nu resepna asli
Food,Para tamu ngasih ucapan terima kasih ka Ibu,Para tamu teu seneng nasi kotakna,"Di acara nganter kaluar, Ibu ngasih nasi kotak ka para tamu","Nasi kotak éta berisi nasi timbel, lauk pauk, jeung kerupuk",Ibu ngabagi nasi kotak ka para tamu kalayan senyum,Para tamu senang
Daily Activities,Rina ngajak suami pikeun ngawaskeun anak bareng-bareng.,Rina ngawaskeun anak tanpa bantuan suami.,Rina hayang ngawaskeun anak ti mimiti lahir,Rina ngeunaan kana rumah sakit,Rina ngarembagkeun kana pihak rumah sakit,Rina nyieun rencana pikeun ngawaskeun anak ti mimiti lahir
Wedding,Ratih teu sabar pikeun ngawulang budaya Sunda ka urang Jepang.,Ratih teu sabar pikeun ngumpulkeun hadiah ti para tamu.,"Dina hari ngarah, Ratih meunang paningalan ti pihak laki-laki",Ratih jeung kulawargana gembira pisan,Ratih dihartoskeun ku baju adat Sunda nu beureum jeung emas,Ratih ngarasa teu sabar pikeun nikah
Daily Activities,Asep bakal ngagambar daun jati di kertas,Asep bakal ngadamel rumah-rumahan tina daun jati,Asep ngumpulkeun daun jati di taman,Asep keur ngabuat proyek sekolah,Asep ngumpulkeun daun jati nu ngisorna mah,Asep ngagantungkeun daun jati di tali
Family Relationships,Suri ngarasa tuluy heula ngawaskeun adat kawinan Sunda,Suri ngeureupan kawinan,Suri nuju nikah,Suri teu ngeunaan budaya kawinan Sunda,Suri ngajak bibina pikeun ngajarkeun,Suri teu ngerti
Food,Anakna ngamalkeun resep ieu ka anak-anak lainna,Anakna teu ngerti resep ieu.,Ibu nyaeta tukang masak handal,"Ibu sering ngolah kue-kue tradisional Sunda, kayaning kue balok, peuyeum, jeung  ciu",Ibu ngajelaskeun resepna ka anakna,Anakna gembira sarta ngarasa bangga
Agriculture,Kiara ngajalankeun ngubaran padi saméméh mentari teuing.,Kiara ngalieh ka imah pikeun ngopi.,Kiara lagi ngubaran padi di sawah,"Di tengah sawah, Kiara nepi ka aleh-alehan","Kiara ngingetkeun basa urang Sunda, ""Sakarésik teu eureun""",Kiara ngarasa teu eureun pikeun ngasih pangan
Food,Dayu ngecek tingkat kematangan sate maranggi ku cara ngetikkeun sate,Dayu ngecek tingkat kematangan sate maranggi ku cara ngirang api,Dayu resep masak sate maranggi,Dayu keur ngamanggang sate maranggi di atas bara api,Dayu ngarepkeun sate maranggina masakna pas,Dayu mikir kudu ngeliatan sate maranggina
Socio-religious aspect of life,Lia terus belajar jeung latihan negeskeun ayat Al-Qur'an.,Lia nyumpon belajar ngajian.,Lia sedang belajar ngajian di mushalla,Lia teu bisa negeskeun ayat Al-Qur'an ku alus,Lia ngerasa sedih,Lia teu moal ngeleh
Socio-religious aspect of life,Sasa ngarasa aman sareng dijaga ku roh leluhur,Sasa ngajual barang-barang kuna ka kolektor,Sasa ngumpulkeun barang-barang kuna ti nenekna,Sasa percaya barang-barang kuna ngandung roh leluhur,Sasa ngamangpaatkeun barang-barang kuna pikeun ngusir roh jahat,Sasa percaya roh leluhur ngajaga keluarga
Agriculture,Dani geus ngarasa ngabantu keluarga,Dani teu jadi ngajabat ajakan kahiang,Dani teu ngarasa betah dieusian dina tanah,Dani boga impian jadi pangusaha,Dani ngajabat kana ajakan kahiang ngabantu di sawah,"Dani mikir, ""Ayaeun teu kawas usaha ku"
Socio-religious aspect of life,Asep ngarengsekeun puasa,Asep teu ngarasa lapar,Asep geus ngalaksanakeun puasa Ramadhan,Asep teu ngamum cai jeung kadah ti subuh nepi ka waktu buka,Asep ngalakukeun puasa pikeun ngarasa deukeut ka Allah,Asep teu bisa kontrol emosi
Religious Holiday,Ari ngajenguk teu teu ka tetangga jeung kulawarga.,Ari teu ngajenguk teu teu ka tetangga jeung kulawarga.,"Dina hari raya Idul Fitri, Ari ngaganti baju anyar",Ari ngasup kana pakaian nu paling bagus,Ari ngapung kana baju anyarna di handap kaca,Ari ngarasakeun diri
Pregnancy and Kids,Dani ngarasa seneng bisa ngomong basa Sunda sareng kakek.,Dani ngampar di kamar sareng teu ngomong ka kakek.,Dani geus umur 10 taun,Dani teu suka diajar ku kakek,Dani ngarasa kakek teu ngerti basa anak mudan,Kakek ngajak Dani ngomong basa Sunda
Art,Dini nganyanyi lagu pop favoritna.,Dini teu nganyanyi.,"Dina acara selametan, teu lila ti harita, Dini ngaliwat ka panggung",Dini mikir-mikir kana lagu,Dini teu bisa ngémbaskeun lagu tradisional,Dini ngaku yén Dini teu bisa nganyanyi lagu tradisional
Daily Activities,Ibu tiasa ngalakukeun hal-hal anu teu bener.,Ibu nyaéta jalma nu alus.,Ibu tiasa ngajalankeun rong jalan,Ibu ngajalankeun jalan anu teu séhat,Ibu ngajalankeun jalan anu teu aman,Ibu ngajalankeun jalan anu teu adil
Family Relationships,Ibu Lina ngarasa bahagia bisa deukeut jeung kulawarga di kampung halaman,Ibu Lina teu bisa balik ka kampung halaman,Ibu Lina geus teu betah di kutha gedé,Ibu Lina mikir balik ka kampung halaman,Ibu Lina ngabagi rancanganna ka kulawargana,Ibu Lina teu agul teu teu jadi balik ka kampung halaman
Food,Ayeuna anak Ema geus jadi sarjana,Ema ngampar hasil jualan,Ema boga usaha jualan nasi timbel di pasar,Lamun dina minggu Ema geus siap jualan ti subuh,Nasi timbel Ema dicinta ku jalma lantaran resepna anu turun ti turunan,Sebagian gede hasil jualan Ema dipaké pikeun biaya sekolah keur keur anakna
Socio-religious aspect of life,Udin ngasihkeun sedekah ka fakir miskin di masjid,Udin meulikan baju anyar pikeun diri,"Dina bulan Ramadhan, Udin geus ngumpulkeun duit pikeun ngasihkeun ka fakir miskin",Udin geus ngasuh sedekah pikeun fakir miskin,Udin ngarasa girang bisa ngabagi rezeki ka fakir miskin,Udin ngaresepkeun sedekah ku wayang nu aya di imah
Religious Holiday,Uki ngabagi kebahagiaan ka sawarga di kota tempatna,Uki nunggu di rumah sampe Lebaran,Uki teu bisa pulang kampung waktu Lebaran,Uki sedih karana teu bisa ngumpul jeung kulawarga,Uki telepon kulawarga jeung ngomong ngeunaan keur ngarasa kangen,Uki ngaresep karesep
Socio-religious aspect of life,Para tamu ngarasakeun kangen kana tradisi Jawa Barat,Para tamu teu suka nasi tutug oncom,"Dina acara syukuran, para tamu dijamu nasi tutug oncom",Nasi tutug oncom dihidangkan di atas daun pisang,Para tamu ngaguluk nasi tutug oncom jeung lalapan,Para tamu ngarasa seneng
Death,Ibu jeung kulawarga ngadamel doa pikeun Bapak,Ibu ngabagi-bagikeun harta warisan Bapak,Bapak teu aya dina waktu nu teu diharapan,Ibu geus ngatur kabagjaan di imah,Ibu ngajak para tetangga pikeun bantu ngurus jenazah Bapak,Ibu ngabagi-bagikeun makanan ka para tamu
Family Relationships,Nenek ngajarr cucu-cucu neuna cara ngolah sayuran.,Nenek nginum kopi sambil nonton televisi.,"Nenek geus tua, tapi masih kuat ngurus kebun",Nenek ngajak cucu-cucu neuna pikeun bantu ngetem sayur,Nenek ngajelaskeun resep sayuran favorit kulawargana,Nenek ngajak cucu-cucu neuna pikeun masak bareng
Food,Rani ngagabungkeun bahan-bahanna jeung ngajak kawan-kawanana pikeun cicipi jajanan buatanna.,Rani ngagabungkeun bahan-bahanna jeung ngasihkeun ka imahna.,Rani geus teu meuli jajanan di tukang jajanan deket sekolah,Rani ngagawé jajanan sorangan,Rani ngagunakeun resep nu diwariskan tina imahna,Rani ngagabungkeun bahan-bahanna
Socio-religious aspect of life,Ibu Nining yakin Pangéran ngadengereun doa-doana.,Ibu Nining ngaku yén anakna teu bisa beuki alatan dosa-dosa nu kalakuan.,Ibu Nining ngambela doa pikeun anakna nu teu bisa beuki,Ibu Nining teu henti-hentina ngado'a ka Pangéran,"Nanging, teu aya perubahan",Ibu Nining teu ngalah
Death,Tina ngarasakeun rasa sayangnya ka kulawarga ti nu geus pupus.,Tina ngagum-ngagumkeun baju nu dipaké keuna.,Tina meuli baju bodas pikeun dipakekeun di acara tahlilan,Tina ngagem baju bodas nu sederhana jeung kain batik,Tina teu ngagunakeun perhiasan nu teu perlu,Tina datang ka acara tahlilan beuki heubeul
Religious Holiday,Nana ngagelar silaturahmi jeung kulawargana sanggeus sholat Idul Fitri.,Nana langsung balik ka imah jeung langsung tidur.,"Di kampung Nana, sakumna warga ngumpul di masjid",Warga ngumpul pikeun ngalaksanakeun sholat Idul Fitri bareng,Nana senang banget bisa ngumpul jeung warga lianna,Nana ngarasa poé Lebaran lila teu bakal dilupakeun
Socio-religious aspect of life,Rina berharap ruwatan bisa ngaleungitkeun malang,Rina ngarasa lega,Rina hayang ngalaksanakeun ritual ruwatan,Rina percaya ruwatan bisa ngaleungitkeun malapetaka,Rina ngajak kulawargana pikeun mikumpul di pura,Rina ngawasaheun sesajen pikeun dihaturkeun ka Ida Hyang Widhi
Daily Activities,Budi ngajak Ibu kanggo mikaresep bareng,Budi ngajak Ibu pikeun ngabagi uang jajannana,Ibu ngasih uang jajan kana Budi,Budi langsung ngabayeun uang jajanna di warung,Budi ngarasa senang,Ibu ngomong kana Budi
Art,Para tamu ngeureunkeun irama jajugjugan jeung ngagerokeun k Listening to the music and trying to learn the dance moves,"Para tamu teu ngehara jungjang jajugjugan, tapi lumangsung ngobrol antara sak bitches","Dina acara ngarakakeun Seren Taun Desa, para pemuda jajalan ngajugjugan",Irama ieu diiringi ku musik tradisional Sunda,Para tamu diundang pikeun ngikutkeun,Suasana jadi riuh riang
Daily Activities,Dina ngamparkeun baju di pasir supaya cepet kering.,Dina teu ngamparkeun baju di pasir.,Dina suka ngamparkeun baju di pasir,Dina maké panjemuran pikeun ngamparkeun baju,Dina ngamparkeun baju di handap sinar matohari,Dina ngamparkeun baju nepi ka geus kering
Family Relationships,Roni bisa ngolah sawahna kalayan alus.,Roni teu bisa ngolah sawahna.,Roni teu ngerti carana ngolah sawah,Roni ngajak tatangga pikeun ngajarkeun,Tatangga Roni beruksa,Roni ngalakukeun saran tatangga
Daily Activities,Asep ngatur waktu pikeun masak nasi goreng.,Asep teu masak nasi goreng.,Asep resep masak nasi goreng pikeun sarapan,"Asep ngabutuhkeun bahan-bahan nyaéta bawang putih, bawang merah, cabai rawit, jeung katuhu",Asep ngagayakkeun kabeh bahan-bahan éta,Asep asup kana kamar
Daily Activities,Asep ngasih hormat ka kakek-kakek,Asep ngabaan titipan ka kakek-kakek,Asep ngajak titipan ti imah,Asep nyalon-nyalonan di jalan,Asep ngeliat kakek-kakek keur ngajak doa di pinggir jalan,Asep ngawaskeun kakek-kakek
Agriculture,Ujang ngarasa harewu sanggeus ngagali tanah bareng kakek.,Ujang teu ngagali tanah.,Ujang teu yakin mun ngajak kakek pikeun ngagali tanah,Ujang teu ngarasa kuat pikeun ngagali tanah,Kakek Ujang ngajak Ujang pikeun ngagali tanah di waktu subuh,Ujang ngarasa teu kerasan di waktu subuh
Socio-religious aspect of life,Imas ngajak warga lokal pikeun nuntun,Imas balik ka kuring,Imas resep nyekah ka kampung,Imas hayang ngunjungi makam buyutna,Imas teu yakin jalan ka makam buyutna masih aya,Imas ngaresepkeun ka teu ditu
Daily Activities,Ayah teu ngajar ngeunaan pentingna ngarawat lingkungan,Ayah ngajarkan anakna pentingna ngarawat lingkungan,Ayah ngajak anakna keur berburu ikan di kali,Ayah ngajak anakna keur ngalaman nu anyar,Ayah ngajarkan anakna teknik ngambil ikan,Anakna ngarasa senang bisa ngalaman nu anyar
Agriculture,Ibu Lina ngajak anak-anakna pikeun ngadamel bubur pikeun dibagiankeun ka tetangga,Anak-anakna ngagantungkeun hasil panén dina pohon,Ibu Lina ngajak anak-anakna pikeun ngatur sawah,Anak-anakna teu betah lantaran panas,Ibu Lina ngajak anak-anakna pikeun ngadamel bubur,Ibu Lina ngasuh anak-anakna ngagantungkeun hasil panén
Socio-religious aspect of life,"Pipit teu lila kana teu sadar, Pipit tiasa tidur.",Pipit terus teu bisa tidur,Pipit teu bisa tidur,Pipit ngerasakeun badannya ra猿u,Ibu Pipit ngasih obat tradisional,Ibu Pipit ngomong yén obat tradisional ieu resep turun-temurun
Wedding,Dini ngarasa syukur alatan Ayana sukasih jeung ngerti situasi Dini.,Dini ngarasa ngenes alatan teu bisa ngaliwatan jalan kampung.,"Dini, nu jadi manten, teu bisa ngaliwatan jalan kampung alatan baju adatna nu jangkung",Dini ngarasa malu ku sabab taya nu ngabantuan,"Ayana, iparna Dini, langsung ngajak Dini ngagunakeun mobil",Dini teu diajar ngeureunkeun baju adatna
Daily Activities,Ibu ngajar kulawarga resep nasi goreng turun-temurun.,Ibu ngajak kulawarga pikeun maca buku.,Ibu sok masak nasi goreng di akhir pekan,Ibu ngagunakeun sayuran anu aya di kulkas,Ibu masak nasi goreng jeung bumbu anu résep turun-temurun,Ibu ngajak kulawarga pikeun mikul nasi goreng bareng-bareng
Wedding,Budi ngarasa bahagia bisa ngabantu ibunya.,Budi teu hayang ibunya nikah.,Budi ngawasi persiapan pernikahan,Budi ngabantuan indungna ngatur tempat pernikahan,"Budi ngatur kursi, meja, jeung dekorasi",Budi hayang pernikahan ibunya lancar
Traditional Games,Idad jeung sahabatan ngadahar urang kampung salila maén congklak.,Idad jeung sahabatan menang dina acara congklak.,Idad ngarasa bosen di imah,Idad ngajak urang kampung maén congklak,Urang kampung rék maén congklak di banjar,Idad senang bisa maén jeung sahabatan di banjar
Socio-religious aspect of life,Lina nekat nginum obat tradisional nu dijieun Ibu.,Lina nginum obat pilek nu dibéli di apotik.,Ibu ngasihkeun resep obat tradisional ka Lina kanggo ngubati pilek,Lina teu yakin ayeuna resepna bisa ngobati,Lina geus coba ka apotik tapi teu ngaruh,Lina ngarasa putus asa
Traditional Games,Dani ngaku salah jeung ngajak sawargina maén deui.,Dani ngundurkeun diri tina permainan.,Dani maén engklek bareng sawargina di lapangan bola,Dani sok ngalakukeun curang kalawan ngajumpakeun kakinya,Sawargina ngarasa teu adil,Dani teu ngaku ngalakukeun curang
Wedding,Keluarga Rian ngaresepkeun rencana pernikahan mewah.,Keluarga Rian ngadukung rencana pernikahan sederhana.,Rian jeung Dewi ngadamel rencana pernikahan yang sederhana,Rian jeung Dewi hayang ngajak keluarga jeung handap sareng saurang saksi dina pernikahanana,"Rian jeung Dewi pingin fokus kana makna pernikahan, teu perlu kemewahan","Tapi, pihak keluarga Rian ngarasa teu yakin"
Family Relationships,Ki Enjang ngareksa silsilah keluarga supaya teu pupus,Ki Enjang teu ngerti silsilah kulawargana,"Ki Enjang, kakek di kampung, geus tua",Anjeunna mah sakolahic ngajag silsilah keluarga,Ki Enjang ngajelaskeun silsilah kulawarga ka cucuna,Ki Enjang ngajelaskeun ngeunaan asal usul kulawargana ti jaman baheula
Art,Rina jeung Roni hayang ngajak deudeuteunna nonton wayang kulit deui.,Rina jeung Roni teu aya minat nonton wayang kulit deui.,"Pak Dede ngajak anak-anakna, Rina jeung Roni, nonton pertunjukan wayang kulit",Rina jeung Roni ngeliatan wayang kulit nu digambar ku tangan dalang,Rina jeung Roni seneng nonton wayang kulit ku sabab carita jeung musikna nu seru,Rina ngeunaan wayang kulit ka saingan-saingnna di sekolah
Wedding,Asep jeung Neni dihaturkeun ku sesepuh.,Asep jeung Neni nyanyi lagu-lagu cinta.,Asep jeung Neni ngariung di panggung,Asep jeung Neni ngagandengan kana kalayan senyum,Asep ngalameunkeun Neni,Neni nembak balik Asep
